PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"7550973","Exploration of the metabolism of dihydrocodeine via determination of its metabolites in human urine using micellar electrokinetic capillary chromatography","Hufschmid E, Theurillat R, Martin U, Thormann W.","J Chromatogr B Biomed Appl. 1995 Jun 9;668(1):159-70. doi: 10.1016/0378-4347(95)00046-l.","Hufschmid E","J Chromatogr B Biomed Appl","1995","1995/06/09","","","10.1016/0378-4347(95)00046-l"
"7480367","[Drug substitution treatment of heroin dependent patients with codeine preparations--treatment effects from the viewpoint of the physicians and patients]","Krausz M, Degkwitz P, Wernecke A, Verthein U, Chorzelski G, Behrendt K.","Psychiatr Prax. 1995 Sep;22(5):179-85.","Krausz M","Psychiatr Prax","1995","1995/09/01","","",""
"7319134","Sublingual buprenorphine versus oral dihydrocodeine in post-operative pain","Masson AH.","J Int Med Res. 1981;9(6):506-10. doi: 10.1177/030006058100900614.","Masson AH","J Int Med Res","1981","1981/01/01","","","10.1177/030006058100900614"
"7116521","Effect of fluid volume on gastric emptying and intestinal drug absorption. II. Dihydrocodeine and thiopental concentration profiles in plasma after oral administration in different fluid volumes to mice","Tsuzuki O, Kouno K, Matsumoto M, Nogami Y, Koga T.","Chem Pharm Bull (Tokyo). 1982 May;30(5):1892-5. doi: 10.1248/cpb.30.1892.","Tsuzuki O","Chem Pharm Bull (Tokyo)","1982","1982/05/01","","","10.1248/cpb.30.1892"
"7109347","Effect of pentazocine and related compounds on the lipid composition of Ehrlich ascites tumor cells","Kigoshi S, Kitajima K.","Jpn J Pharmacol. 1982 Jun;32(3):419-26. doi: 10.1254/jjp.32.419.","Kigoshi S","Jpn J Pharmacol","1982","1982/06/01","","","10.1254/jjp.32.419"
"7100242","[Investigations in Bioavailability of resinates as peroral retard drug dosage forms. Part 1: Pharmaceutical availability of dihydrocodein-resinates (author's transl)]","Mühlenbruch B, Strauss H, Glaubitz H.","Pharmazie. 1982 Mar;37(3):200-3.","Mühlenbruch B","Pharmazie","1982","1982/03/01","","",""
"7070466","Breathlessness, alcohol, and opiates","Bar-Or D, Marx JA, Good J.","N Engl J Med. 1982 Jun 3;306(22):1363-4. doi: 10.1056/NEJM198206033062214.","Bar-Or D","N Engl J Med","1982","1982/06/03","","","10.1056/NEJM198206033062214"
"6957216","The efficacy of dihydrocodeine in post-operative dental pain","","Br Dent J. 1982 Aug 17;153(4):129-30. doi: 10.1038/sj.bdj.4804871.","","Br Dent J","1982","1982/08/17","","","10.1038/sj.bdj.4804871"
"6887645","Effect of the centrally acting antitussives on ascites tumor cells","Kigoshi S, Nishio M, Kokubo M.","Jpn J Pharmacol. 1983 Apr;33(2):343-8. doi: 10.1254/jjp.33.343.","Kigoshi S","Jpn J Pharmacol","1983","1983/04/01","","","10.1254/jjp.33.343"
"6796885","Effects of dihydrocodeine, alcohol, and caffeine on breathlessness and exercise tolerance in patients with chronic obstructive lung disease and normal blood gases","Woodcock AA, Gross ER, Gellert A, Shah S, Johnson M, Geddes DM.","N Engl J Med. 1981 Dec 31;305(27):1611-6. doi: 10.1056/NEJM198112313052703.","Woodcock AA","N Engl J Med","1981","1981/12/31","","","10.1056/NEJM198112313052703"
"6732369","Comparison of the relative effects of aspirin, mefenamic acid, dihydrocodeine, dextropropoxyphene and paracetamol on visceral pain, respiratory rate and prostaglandin biosynthesis","Sewell RD, Gonzalez JP, Pugh J.","Arch Int Pharmacodyn Ther. 1984 Apr;268(2):325-34.","Sewell RD","Arch Int Pharmacodyn Ther","1984","1984/04/01","","",""
"6628531","Pharmacokinetics of intravenous and oral dihydrocodeine and its acid metabolites","Rowell FJ, Seymour RA, Rawlins MD.","Eur J Clin Pharmacol. 1983;25(3):419-24. doi: 10.1007/BF01037958.","Rowell FJ","Eur J Clin Pharmacol","1983","1983/01/01","","","10.1007/BF01037958"
"6589351","A study comparing the effectiveness of Ibuprofen (Motrin), Empirin with Codeine #3, and Synalgos-DC for the relief of postendodontic pain","Kusner G, Reader A, Beck FM, Weaver J, Meyers W.","J Endod. 1984 May;10(5):210-4. doi: 10.1016/S0099-2399(84)80085-0.","Kusner G","J Endod","1984","1984/05/01","","","10.1016/S0099-2399(84)80085-0"
"6419947","Dihydrocodeine overdose treated with naloxone infusion","Vale JA, Buckley BM.","Br Med J (Clin Res Ed). 1984 Feb 4;288(6414):406. doi: 10.1136/bmj.288.6414.406-a.","Vale JA","Br Med J (Clin Res Ed)","1984","1984/02/04","PMC1444269","","10.1136/bmj.288.6414.406-a"
"6419875","Metabolism of narcotics","McQuay H, Moore A.","Br Med J (Clin Res Ed). 1984 Jan 21;288(6412):237. doi: 10.1136/bmj.288.6412.237.","McQuay H","Br Med J (Clin Res Ed)","1984","1984/01/21","PMC1444476","","10.1136/bmj.288.6412.237"
"6416494","Dihydrocodeine overdose treated with naloxone infusion","","Br Med J (Clin Res Ed). 1983 Nov 19;287(6404):1547-8. doi: 10.1136/bmj.287.6404.1547.","","Br Med J (Clin Res Ed)","1983","1983/11/19","PMC1549929","","10.1136/bmj.287.6404.1547"
"6414605","Dihydrocodeine overdose treated with naloxone infusion","Gordon IJ, Gordon HL.","Br Med J (Clin Res Ed). 1983 Oct 15;287(6399):1143. doi: 10.1136/bmj.287.6399.1143-b.","Gordon IJ","Br Med J (Clin Res Ed)","1983","1983/10/15","PMC1549344","","10.1136/bmj.287.6399.1143-b"
"6412809","Dihydrocodeine overdose treated with naloxone infusion","Redfern N.","Br Med J (Clin Res Ed). 1983 Sep 10;287(6394):751-2. doi: 10.1136/bmj.287.6394.751.","Redfern N","Br Med J (Clin Res Ed)","1983","1983/09/10","PMC1549042","","10.1136/bmj.287.6394.751"
"6404426","Dihydrocodeine for breathlessness in ""pink puffers""","Stark RD, O'Neill PA.","Br Med J (Clin Res Ed). 1983 Apr 16;286(6373):1280-1. doi: 10.1136/bmj.286.6373.1280-c.","Stark RD","Br Med J (Clin Res Ed)","1983","1983/04/16","PMC1547254","","10.1136/bmj.286.6373.1280-c"
"6403194","Dihydrocodeine for breathlessness in ""pink puffers""","Grant IW.","Br Med J (Clin Res Ed). 1983 Mar 26;286(6370):1060. doi: 10.1136/bmj.286.6370.1060-a.","Grant IW","Br Med J (Clin Res Ed)","1983","1983/03/26","PMC1547579","","10.1136/bmj.286.6370.1060-a"
"6402199","Dihydrocodeine for breathlessness in ""pink puffers""","Johnson MA, Woodcock AA, Geddes DM.","Br Med J (Clin Res Ed). 1983 Feb 26;286(6366):675-7. doi: 10.1136/bmj.286.6366.675.","Johnson MA","Br Med J (Clin Res Ed)","1983","1983/02/26","PMC1547087","","10.1136/bmj.286.6366.675"
"6401554","Dihydrocodeine narcosis in renal failure","Barnes JN, Goodwin FJ.","Br Med J (Clin Res Ed). 1983 Feb 5;286(6363):438-9. doi: 10.1136/bmj.286.6363.438-a.","Barnes JN","Br Med J (Clin Res Ed)","1983","1983/02/05","PMC1546725","","10.1136/bmj.286.6363.438-a"
"6351289","Analgesic efficacy and plasma concentration of three analgesics in pain after lower third molar removal","Seymour RA.","SAAD Dig. 1983 Jul;5(7):172-88.","Seymour RA","SAAD Dig","1983","1983/07/01","","",""
"6342637","Comparison of flupirtine maleate and dihydrocodeine in patients following surgery","Moore RA, Bullingham RE, Simpson S, O'Sullivan G, Evans PJ, McQuay HJ, Lloyd JW.","Br J Anaesth. 1983 May;55(5):429-32. doi: 10.1093/bja/55.5.429.","Moore RA","Br J Anaesth","1983","1983/05/01","","","10.1093/bja/55.5.429"
"6211597","The Leicester case","Cordner SM.","Med J Aust. 1982 Apr 3;1(7):313-4.","Cordner SM","Med J Aust","1982","1982/04/03","","",""
"6148495","Opioid drugs and renal failure","Barnes JN, Williams AJ, Toseland PA, Goodwin FJ.","Lancet. 1984 Sep 29;2(8405):748. doi: 10.1016/s0140-6736(84)92651-5.","Barnes JN","Lancet","1984","1984/09/29","","","10.1016/s0140-6736(84)92651-5"
"6128988","Analgesic efficacy in dental pain","Seymour RA, Walton JG.","Br Dent J. 1982 Oct 19;153(8):291-8. doi: 10.1038/sj.bdj.4804917.","Seymour RA","Br Dent J","1982","1982/10/19","","","10.1038/sj.bdj.4804917"
"6127970","Caudal block for postoperative analgesia in children","Bramwell RG, Bullen C, Radford P.","Anaesthesia. 1982 Oct;37(10):1024-8. doi: 10.1111/j.1365-2044.1982.tb01717.x.","Bramwell RG","Anaesthesia","1982","1982/10/01","","","10.1111/j.1365-2044.1982.tb01717.x"
"6123928","Dihydrocodeine increases dental pain","Henry JA.","Lancet. 1982 Jul 24;2(8291):223. doi: 10.1016/s0140-6736(82)91081-9.","Henry JA","Lancet","1982","1982/07/24","","","10.1016/s0140-6736(82)91081-9"
"6123718","The lancet - saturday 26 June 1982","Seymour RA, Rawlins MD, Rowell FJ.","Lancet. 1982 Jun 26;1(8287):1425-6. doi: 10.1016/s0140-6736(82)92448-5.","Seymour RA","Lancet","1982","1982/06/26","","","10.1016/s0140-6736(82)92448-5"
"6094805","Use of analgesics in postoperative dental pain: a review","Seymour RA.","J R Soc Med. 1984 Nov;77(11):949-54. doi: 10.1177/014107688407701111.","Seymour RA","J R Soc Med","1984","1984/11/01","PMC1440202","","10.1177/014107688407701111"
"4077940","Improved method for the simultaneous determination of morphine, codeine and dihydrocodeine in blood by high-performance liquid chromatography with electrochemical detection","Bedford KR, White PC.","J Chromatogr. 1985 Nov 22;347(3):398-404. doi: 10.1016/s0021-9673(01)95513-x.","Bedford KR","J Chromatogr","1985","1985/11/22","","","10.1016/s0021-9673(01)95513-x"
"4072444","[Methodology and interpretation of morphiate detection in urine samples]","Sticht G, Käferstein H, Staak M.","Z Rechtsmed. 1985;95(2):85-96. doi: 10.1007/BF00201188.","Sticht G","Z Rechtsmed","1985","1985/01/01","","","10.1007/BF00201188"
"4020808","High-dose dihydrocodeine produces hyperalgesia","Gillman MA, Lichtigfeld FJ.","J R Soc Med. 1985 Aug;78(8):697-8.","Gillman MA","J R Soc Med","1985","1985/08/01","PMC1289863","",""
"4004112","Experience with a haemagglutination inhibition test for morphine detection in urine","Rambohul E, Ruprah M.","Ann Clin Biochem. 1985 Mar;22 ( Pt 2):211-2. doi: 10.1177/000456328502200219.","Rambohul E","Ann Clin Biochem","1985","1985/03/01","","","10.1177/000456328502200219"
"3988309","Opiate-induced rhabdomyolysis","Blain PG, Lane RJ, Bateman DN, Rawlins MD.","Hum Toxicol. 1985 Jan;4(1):71-4. doi: 10.1177/096032718500400109.","Blain PG","Hum Toxicol","1985","1985/01/01","","","10.1177/096032718500400109"
"3986070","Zomepirac, dihydrocodeine and placebo compared in postoperative pain after day-case surgery. The relationship between the effects of single and multiple doses","McQuay HJ, Bullingham RE, Moore RA, Carroll D, Evans PJ, O'Sullivan G, Collin J, Lloyd JW.","Br J Anaesth. 1985 Apr;57(4):412-9. doi: 10.1093/bja/57.4.412.","McQuay HJ","Br J Anaesth","1985","1985/04/01","","","10.1093/bja/57.4.412"
"3921188","Dihydrocodeine in renal failure","Brown AM.","Br Med J (Clin Res Ed). 1985 Apr 27;290(6477):1287. doi: 10.1136/bmj.290.6477.1287.","Brown AM","Br Med J (Clin Res Ed)","1985","1985/04/27","PMC1415865","","10.1136/bmj.290.6477.1287"
"3918735","Dihydrocodeine in renal failure: further evidence for an important role of the kidney in the handling of opioid drugs","Barnes JN, Williams AJ, Tomson MJ, Toseland PA, Goodwin FJ.","Br Med J (Clin Res Ed). 1985 Mar 9;290(6470):740-2. doi: 10.1136/bmj.290.6470.740.","Barnes JN","Br Med J (Clin Res Ed)","1985","1985/03/09","PMC1418472","","10.1136/bmj.290.6470.740"
"3904819","Pain relief after episiotomy--a comparative study of suprofen and dihydrocodeine","Walters BN, Smith VA, de Swiet M, Mustill TA.","Br J Obstet Gynaecol. 1985 Nov;92(11):1160-3. doi: 10.1111/j.1471-0528.1985.tb03030.x.","Walters BN","Br J Obstet Gynaecol","1985","1985/11/01","","","10.1111/j.1471-0528.1985.tb03030.x"
"3885387","[Objectivation of the effect of antitussive agents using tussometry in patients with chronic cough]","Matthys H, Erhardt J, Rühle KH.","Schweiz Med Wochenschr. 1985 Mar 2;115(9):307-11.","Matthys H","Schweiz Med Wochenschr","1985","1985/03/02","","",""
"3872674","The value of mobilisation and non-steroidal anti-inflammatory analgesia in the management of inversion injuries of the ankle","McCulloch PG, Holden P, Robson DJ, Rowley DI, Norris SH.","Br J Clin Pract. 1985 Feb;39(2):69-72.","McCulloch PG","Br J Clin Pract","1985","1985/02/01","","",""
"3863652","Prescribing analgesics","Seymour RA.","Br Dent J. 1985 Sep 21;159(6):177-81. doi: 10.1038/sj.bdj.4805674.","Seymour RA","Br Dent J","1985","1985/09/21","","","10.1038/sj.bdj.4805674"
"3800755","[Studies on tolerance to and dependence on SS Bron solution-W: effect of major constituents on the action of dihydrocodeine in mice]","Watanabe J, Takahashi M, Kaneto H.","Arukoru Kenkyuto Yakubutsu Ison. 1986 Sep;21(3):205-15.","Watanabe J","Arukoru Kenkyuto Yakubutsu Ison","1986","1986/09/01","","",""
"3560140","Stercoral perforation of the colon following postoperative analgesia","Stringer MD, Greenfield S, McIrvine AJ.","J R Soc Med. 1987 Feb;80(2):115-6.","Stringer MD","J R Soc Med","1987","1987/02/01","PMC1290685","",""
"3408392","[A case of dihydrocodeine and oxazolam abuse in which physical dependence on both drugs]","Kato S, Inukai T, Seki M.","Arukoru Kenkyuto Yakubutsu Ison. 1988 Mar;23(1):53-7.","Kato S","Arukoru Kenkyuto Yakubutsu Ison","1988","1988/03/01","","",""
"3371081","Comparison of the efficacy of naproxen sodium and dihydrocodeine tartrate in the treatment of post-operative pain","Galasko CS, Courtney P, Jayne M, Coxhead PF, Russell S.","Curr Med Res Opin. 1988;10(10):656-62. doi: 10.1185/03007998809111115.","Galasko CS","Curr Med Res Opin","1988","1988/01/01","","","10.1185/03007998809111115"
"3370536","Thermogenic effects of dihydrocodeine in the rat","Rothwell NJ, Stock MJ, Tedstone AE.","Can J Physiol Pharmacol. 1988 Jan;66(1):61-5. doi: 10.1139/y88-011.","Rothwell NJ","Can J Physiol Pharmacol","1988","1988/01/01","","","10.1139/y88-011"
"3354573","Drug hypersensitivity causing granulomatous interstitial nephritis","Singer DR, Simpson JG, Catto GR, Johnston AW.","Am J Kidney Dis. 1988 Apr;11(4):357-9. doi: 10.1016/s0272-6386(88)80144-6.","Singer DR","Am J Kidney Dis","1988","1988/04/01","","","10.1016/s0272-6386(88)80144-6"
"3218381","[The effects of noscapine and chlorpheniramine on physical dependence and antitussive activity of dihydrocodeine]","Suzuki T, Yoshida E, Yoshii T, Koike Y, Misawa M, Yanaura S.","Yakubutsu Seishin Kodo. 1988 Jun;8(2):337-43.","Suzuki T","Yakubutsu Seishin Kodo","1988","1988/06/01","","",""
"3181291","Supersensitivity of 5,7-dihydroxytryptamine-treated rats to the respiratory depressant and antitussive effects of dihydrocodeine","Kamei J, Ogawa M, Kasuya Y.","Eur J Pharmacol. 1988 Aug 24;153(2-3):305-8. doi: 10.1016/0014-2999(88)90620-6.","Kamei J","Eur J Pharmacol","1988","1988/08/24","","","10.1016/0014-2999(88)90620-6"
"3179164","Use of naloxone in opioid-induced anaphylactoid reaction","Panos MZ, Burnett S, Gazzard BG.","Br J Anaesth. 1988 Sep;61(3):371. doi: 10.1093/bja/61.3.371.","Panos MZ","Br J Anaesth","1988","1988/09/01","","","10.1093/bja/61.3.371"
"3171947","Two assays for dihydrocodeine in plasma and in urine and their use to determine the bioavailability of a controlled-release product","Cowan DA, Woffendin G, Noormohammadi A.","J Pharm Sci. 1988 Jul;77(7):606-9. doi: 10.1002/jps.2600770711.","Cowan DA","J Pharm Sci","1988","1988/07/01","","","10.1002/jps.2600770711"
"3165278","The prescription of dihydrocodeine in general dental practice","Peckitt NS.","Br Dent J. 1988 Jun 25;164(12):378. doi: 10.1038/sj.bdj.4806470.","Peckitt NS","Br Dent J","1988","1988/06/25","","","10.1038/sj.bdj.4806470"
"3092271","Effects of D-Met2, Pro5-enkephalinamide on pain tolerance and some cognitive functions in man","Székely JI, Török K, Karczag I, Tolna J, Till M.","Psychopharmacology (Berl). 1986;89(4):409-13. doi: 10.1007/BF02412112.","Székely JI","Psychopharmacology (Berl)","1986","1986/01/01","","","10.1007/BF02412112"
"3052556","Oral nalbuphine for the treatment of pain after dental extractions","Kay B, Lindsay RG, Mason CJ, Healy TE.","Br J Anaesth. 1988 Sep;61(3):313-7. doi: 10.1093/bja/61.3.313.","Kay B","Br J Anaesth","1988","1988/09/01","","","10.1093/bja/61.3.313"
"3033120","Analysis of dihydrocodeine in urine using Sep-Pak C18 cartridges for sample cleanup","Nakamura GR, Stall WJ, Meeks RD.","J Forensic Sci. 1987 Mar;32(2):535-8.","Nakamura GR","J Forensic Sci","1987","1987/03/01","","",""
"2920133","A comparison of ibuprofen and dihydrocodeine in relieving pain following wisdom teeth removal","Frame JW, Evans CR, Flaum GR, Langford R, Rout PG.","Br Dent J. 1989 Feb 25;166(4):121-4. doi: 10.1038/sj.bdj.4806746.","Frame JW","Br Dent J","1989","1989/02/25","","","10.1038/sj.bdj.4806746"
"2904923","Narcotic usage in renal failure","Wolfert AI, Sica DA.","Int J Artif Organs. 1988 Nov;11(6):411-5.","Wolfert AI","Int J Artif Organs","1988","1988/11/01","","",""
"2759067","Dihydrocodeine--a reversible cause of renal failure?","Park GR, Shelly MP, Quinn K, Roberts P.","Eur J Anaesthesiol. 1989 Jul;6(4):303-14.","Park GR","Eur J Anaesthesiol","1989","1989/07/01","","",""
"2637700","Subsensitivity to the cough-depressant effects of opioid and nonopioid antitussives in morphine-dependent rats: relationship to central serotonin function","Kamei J, Mori T, Ogawa M, Kasuya Y.","Pharmacol Biochem Behav. 1989 Nov;34(3):595-8. doi: 10.1016/0091-3057(89)90564-9.","Kamei J","Pharmacol Biochem Behav","1989","1989/11/01","","","10.1016/0091-3057(89)90564-9"
"2627169","Electroencephalographical analysis of acute drug intoxication--SS Bron solution-W","Tokunaga I, Takeichi S, Kujime T, Maeiwa M.","Arukoru Kenkyuto Yakubutsu Ison. 1989 Dec;24(6):471-9.","Tokunaga I","Arukoru Kenkyuto Yakubutsu Ison","1989","1989/12/01","","",""
"2619027","Prophylactic analgesia for daycase termination of pregnancy. A double-blind study with controlled release dihydrocodeine","Heath PJ, Ogg TW.","Anaesthesia. 1989 Dec;44(12):991-4. doi: 10.1111/j.1365-2044.1989.tb09206.x.","Heath PJ","Anaesthesia","1989","1989/12/01","","","10.1111/j.1365-2044.1989.tb09206.x"
"2598969","The effect of ageing on the pharmacokinetics of dihydrocodeine","Davies KN, Castleden CM, McBurney A, Jagger C.","Eur J Clin Pharmacol. 1989;37(4):375-9. doi: 10.1007/BF00558503.","Davies KN","Eur J Clin Pharmacol","1989","1989/01/01","","","10.1007/BF00558503"
"2390570","Misuse of dihydrocodeine tartrate (DF 118) among opiate addicts","","BMJ. 1990 Jul 14;301(6743):119. doi: 10.1136/bmj.301.6743.119.","","BMJ","1990","1990/07/14","PMC1663391","","10.1136/bmj.301.6743.119"
"2384857","Effects of L-tryptophan on the effects of antitussives","Kamei J, Mori T, Kasuya Y.","J Pharmacobiodyn. 1990 Apr;13(4):231-7. doi: 10.1248/bpb1978.13.231.","Kamei J","J Pharmacobiodyn","1990","1990/04/01","","","10.1248/bpb1978.13.231"
"2369664","Misuse of dihydrocodeine tartrate (DF 118) among opiate addicts","Swadi H, Wells B, Power R.","BMJ. 1990 May 19;300(6735):1313. doi: 10.1136/bmj.300.6735.1313.","Swadi H","BMJ","1990","1990/05/19","PMC1663046","","10.1136/bmj.300.6735.1313"
"2365250","[Dihydrocodeine in substance dependence]","Ulmer A.","Fortschr Med. 1990 Apr 30;108(13):261.","Ulmer A","Fortschr Med","1990","1990/04/30","","",""
"2290120","Determination of chlorpheniramine maleate, dihydrocodeine bitartrate and ephedrine hydrochloride in cough mixture by derivative and differential spectrometry","Korany MA, Bedair MM, el-Gindy A.","J Pharm Belg. 1990 Jul-Aug;45(4):252-8.","Korany MA","J Pharm Belg","1990","1990/07/01","","",""
"2234874","A study of the comparative efficacy of four common analgesics in the control of postsurgical dental pain","Habib S, Matthews RW, Scully C, Levers BG, Shepherd JP.","Oral Surg Oral Med Oral Pathol. 1990 Nov;70(5):559-63. doi: 10.1016/0030-4220(90)90396-a.","Habib S","Oral Surg Oral Med Oral Pathol","1990","1990/11/01","","","10.1016/0030-4220(90)90396-a"
"2201224","Evaluation of two formulations of dihydrocodeine using patient-controlled analgesia","Aitken HA, Clark EC, McArdle CS, Dimitri W, Kenny GN.","Anaesthesia. 1990 Jul;45(7):535-7. doi: 10.1111/j.1365-2044.1990.tb14825.x.","Aitken HA","Anaesthesia","1990","1990/07/01","","","10.1111/j.1365-2044.1990.tb14825.x"
"2114343","[Substitute drug-assisted treatment of drug dependent patients in general practice]","Elias H.","Fortschr Med. 1990 Apr 30;108(13):256-8.","Elias H","Fortschr Med","1990","1990/04/30","","",""
"2096403","Drug interactions in the reinforcing effects of over-the-counter cough syrups","Suzuki T, Masukawa Y, Misawa M.","Psychopharmacology (Berl). 1990;102(4):438-42. doi: 10.1007/BF02247122.","Suzuki T","Psychopharmacology (Berl)","1990","1990/01/01","","","10.1007/BF02247122"
"2092488","[Drug substitution in treatment of substance dependence in general practice]","Elias H.","Verh Dtsch Ges Inn Med. 1990;96:601-5.","Elias H","Verh Dtsch Ges Inn Med","1990","1990/01/01","","",""
"1980411","[The effects of constituents of an antitussive and expectorant preparation on physical dependence on and antitussive activity of dihydrocodeine]","Yoshii T, Masukawa Y, Fukagawa Y, Suzuki T, Misawa M, Yanaura S.","Arukoru Kenkyuto Yakubutsu Ison. 1990 Oct;25(5):419-28.","Yoshii T","Arukoru Kenkyuto Yakubutsu Ison","1990","1990/10/01","","",""
"1869234","[Codeine and dihydrocodeine as substitute and alternative drugs]","Friessem DH, Täschner KL.","Fortschr Neurol Psychiatr. 1991 May;59(5):164-9. doi: 10.1055/s-2007-1000690.","Friessem DH","Fortschr Neurol Psychiatr","1991","1991/05/01","","","10.1055/s-2007-1000690"
"1857028","Effects of L-tryptophan on the development of tolerance to the antitussive effects of dihydrocodeine","Kamei J, Mori T, Kasuya Y.","Jpn J Pharmacol. 1991 Mar;55(3):403-6. doi: 10.1254/jjp.55.403.","Kamei J","Jpn J Pharmacol","1991","1991/03/01","","","10.1254/jjp.55.403"
"1839282","Effects of 8-hydroxy-2-(di-n-propylamino)tetralin, a selective agonist of 5-HT1A receptors, on the cough reflex in rats","Kamei J, Mori T, Igarashi H, Kasuya Y.","Eur J Pharmacol. 1991 Oct 15;203(2):253-8. doi: 10.1016/0014-2999(91)90721-2.","Kamei J","Eur J Pharmacol","1991","1991/10/15","","","10.1016/0014-2999(91)90721-2"
"1750588","Analgesic efficacy of controlled-release dihydrocodeine. A comparison of 60, 90 and 120 mg tablets in cold-induced pain","Wotherspoon HA, Kenny GN, McArdle CS.","Anaesthesia. 1991 Nov;46(11):915-7. doi: 10.1111/j.1365-2044.1991.tb09845.x.","Wotherspoon HA","Anaesthesia","1991","1991/11/01","","","10.1111/j.1365-2044.1991.tb09845.x"
"1636059","Serotonin release in nucleus of the solitary tract and its modulation by antitussive drugs","Kamei J, Mori T, Igarashi H, Kasuya Y.","Res Commun Chem Pathol Pharmacol. 1992 Jun;76(3):371-4.","Kamei J","Res Commun Chem Pathol Pharmacol","1992","1992/06/01","","",""
"1555640","Antitussive effects of Ca2+ channel antagonists","Kamei J, Kasuya Y.","Eur J Pharmacol. 1992 Feb 25;212(1):61-6. doi: 10.1016/0014-2999(92)90072-c.","Kamei J","Eur J Pharmacol","1992","1992/02/25","","","10.1016/0014-2999(92)90072-c"
"1468244","The efficacy and tolerability of controlled-release dihydrocodeine tablets and combination dextropropoxyphene/paracetamol tablets in patients with severe osteoarthritis of the hips","Lloyd RS, Costello F, Eves MJ, James IG, Miller AJ.","Curr Med Res Opin. 1992;13(1):37-48. doi: 10.1185/03007999209115221.","Lloyd RS","Curr Med Res Opin","1992","1992/01/01","","","10.1185/03007999209115221"
"1458890","What do women want during medical abortion?","Thong KJ, Dewar MH, Baird DT.","Contraception. 1992 Nov;46(5):435-42. doi: 10.1016/0010-7824(92)90147-l.","Thong KJ","Contraception","1992","1992/11/01","","","10.1016/0010-7824(92)90147-l"
"1027635","A trial of Fortagesic and Paramol 118 in osteoarthritis","Andrews CJ, Cohen L, Crail RB, Douch G, Sheldon MG, Wray KA.","J Int Med Res. 1976;4(6):432-4. doi: 10.1177/030006057600400609.","Andrews CJ","J Int Med Res","1976","1976/01/01","","","10.1177/030006057600400609"
"927305","[Comparison of the antitussive effect of two different drugs regarding frequency and strength of cough attacks (author's transl)]","Rühle KH, Gräber U, Matthys H.","Med Klin. 1977 Nov 25;72(47):2019-23.","Rühle KH","Med Klin","1977","1977/11/25","","",""
"656829","Drug dependence caused by dihydrocodeine","Marks P, Ashraf H, Root TR.","Br Med J. 1978 Jun 17;1(6127):1594. doi: 10.1136/bmj.1.6127.1594.","Marks P","Br Med J","1978","1978/06/17","PMC1605381","","10.1136/bmj.1.6127.1594"
"412800","Postoperative jaw pain--floctafenine versus dihydrocodeine","Walker JE, Kay LW.","Int J Oral Surg. 1977 Oct;6(5):256-9. doi: 10.1016/s0300-9785(77)80035-5.","Walker JE","Int J Oral Surg","1977","1977/10/01","","","10.1016/s0300-9785(77)80035-5"
"334207","Anidoxime: a clinical trial of an oral analgesic agent","Grainger DJ, Gawley TH, Dundee JW.","Br J Anaesth. 1977 Mar;49(3):257-8. doi: 10.1093/bja/49.3.257.","Grainger DJ","Br J Anaesth","1977","1977/03/01","","","10.1093/bja/49.3.257"
"45587","An analgesic comparison of floctafenine (Idarac) and dihydrocodeine in post-operative pain","Lipton S, Conway M, Akbar FA.","J Int Med Res. 1975;3(3):172-5. doi: 10.1177/030006057500300305.","Lipton S","J Int Med Res","1975","1975/01/01","","","10.1177/030006057500300305"
