PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"5841596","[Balanced general anesthesia by the combination of sodium 4-hydroxybutyrate dehydrobenzperidol and dextromoramide]","Thuriès J, Brossard P, Ferreri A, Henry F.","Cah Anesthesiol. 1965 Jun;13(4):465-87.","Thuriès J","Cah Anesthesiol","1965","1965/06/01","","",""
"5839630","[Neuroleptanalgesia as dominant analgesic in neurosurgery]","Torelli L, Schiavi F.","Agressologie. 1965 May-Jun;6(3):327-31.","Torelli L","Agressologie","1965","1965/05/01","","",""
"5819538","[The effect of fentanyl on vomiting caused by apomorphine in the dog]","De Blasi S.","Acta Anaesthesiol. 1969 Jan-Feb;20(1):59-62.","De Blasi S","Acta Anaesthesiol","1969","1969/01/01","","",""
"5808000","[Influence of pyschotropic substances on variations of total plasma free fatty acids in constrained rats]","Buchel L, Liblau L, Murawsky M, Prioux-Guyonneau M.","Arch Sci Physiol (Paris). 1969;23(3):407-14.","Buchel L","Arch Sci Physiol (Paris)","1969","1969/01/01","","",""
"5804823","[Diazepam and dextromoramide used as anesthetic agents in cardiovascular surgery]","Neidhardt M, Neidhardt A, Laurent M, Martin T.","Anesth Analg (Paris). 1969 May-Jun;26(3):329-42.","Neidhardt M","Anesth Analg (Paris)","1969","1969/05/01","","",""
"5804003","[General rules of prescription for central analgesics in surgery]","Vourc'h G, Viars P.","Anesth Analg (Paris). 1969 Mar-Apr;26(2):179-230.","Vourc'h G","Anesth Analg (Paris)","1969","1969/03/01","","",""
"5793317","[Clinical study of a nes phenothaizine. Its use in general surgery]","Guilmet M, Deligné, Matillon MC, Gaudy JH.","Anesth Analg (Paris). 1969 Jan-Feb;26(1):127-38.","Guilmet M","Anesth Analg (Paris)","1969","1969/01/01","","",""
"5782063","[Addiction treatment center at Ulleråker. 1. Drug addiction control]","Gunne LM, Sandberg CG.","Lakartidningen. 1969 Jan 29;66(5):432-6.","Gunne LM","Lakartidningen","1969","1969/01/29","","",""
"5757063","[Effect of dextromoramide on vomiting caused by apomorphine in dogs]","De Blasi S, Siro-Brigiani G.","Acta Anaesthesiol. 1968;19:Suppl 6:11-6.","De Blasi S","Acta Anaesthesiol","1968","1968/01/01","","",""
"5744542","[Rapid neuroleptoanalgesia]","Blondeau P.","Cah Anesthesiol. 1968 Aug-Oct;16(6):677-89.","Blondeau P","Cah Anesthesiol","1968","1968/08/01","","",""
"5744536","[Assay of narco-neuroleptoanalgesia with a combination of benperidol and dextromoramide in general surgery]","Farret P.","Cah Anesthesiol. 1968 May;16(4):459-67.","Farret P","Cah Anesthesiol","1968","1968/05/01","","",""
"5737408","[Diazepam in general anesthesia. Its trial in geriatric surgery]","Francesconi F.","Minerva Anestesiol. 1968 Jul;34(7):884-7.","Francesconi F","Minerva Anestesiol","1968","1968/07/01","","",""
"5734958","[Action of analgesics on 2 shunning behaviors in rats]","Dallemagne G.","J Physiol (Paris). 1968;60 Suppl 2:427-8.","Dallemagne G","J Physiol (Paris)","1968","1968/01/01","","",""
"5733772","[Effect of some narcotic analgesics and nalorphine on the blood pressure of the rat]","Baysal F.","Turk Hij Tecr Biyol Derg. 1968;28(2):139-53.","Baysal F","Turk Hij Tecr Biyol Derg","1968","1968/01/01","","",""
"5733010","[The significance of the decrease of noradrenaline in rat brain following administration of various analgetic narcotics with respect to their pharmacodynamic action]","Chodera A, Godlewski J, Szczawiński R.","Acta Biol Med Ger. 1968;21(5):661-8.","Chodera A","Acta Biol Med Ger","1968","1968/01/01","","",""
"5725149","[Stereotaxic study of pain and various analgesics]","Laborit H, Laborit G, Baron C.","Agressologie. 1968 May-Jun;9(3):403-30.","Laborit H","Agressologie","1968","1968/05/01","","",""
"5722611","[Comparison of the effects of Ag 246, dextromoramide and nalorphine on pain due to peritoneal irritation]","Weber B, Laborit H.","Agressologie. 1968 May-Jun;9(3):431-6.","Weber B","Agressologie","1968","1968/05/01","","",""
"5713548","[Experimental study of secondary effects in neuroleptoanalgesia. 3. Study of the dextromoramide-dehydrobenzperidol combination]","Roquebert J, Canellas J, Dumartin A, Courtois P, Sabathié M.","Therapie. 1968 Nov-Dec;23(6):1239-45.","Roquebert J","Therapie","1968","1968/11/01","","",""
"5671928","[Importance of the taractan-palfium gamma OH combination in open globe surgery]","Pruvost F, Picard JP.","Ann Ocul (Paris). 1968 Jul;201(7):732-8.","Pruvost F","Ann Ocul (Paris)","1968","1968/07/01","","",""
"5664147","Kinetic parameters of narcotic agonists and antagonists, with particular reference to N-allylnoroxymorphone (naloxone)","Kosterlitz HW, Watt AJ.","Br J Pharmacol Chemother. 1968 Jun;33(2):266-76. doi: 10.1111/j.1476-5381.1968.tb00988.x.","Kosterlitz HW","Br J Pharmacol Chemother","1968","1968/06/01","PMC1570231","","10.1111/j.1476-5381.1968.tb00988.x"
"5622936","[Neuroleptoanalgesia]","Vourc'h G, Boissier A, Kreuscher, Sabathie, Simon, Viars, Winckler.","Cah Anesthesiol. 1967 Dec;15(8):929-77.","Vourc'h G","Cah Anesthesiol","1967","1967/12/01","","",""
"5612054","[Anesthesia in pulmonary surgery]","Santonja Rodríguez J.","Rev Esp Anestesiol Reanim. 1967 Oct;14(4):451-63.","Santonja Rodríguez J","Rev Esp Anestesiol Reanim","1967","1967/10/01","","",""
"5604561","[Effect of a metabolically oriented anesthesia on ocular tonus]","Picard JP.","Agressologie. 1967 May-Jun;8(3):293-6.","Picard JP","Agressologie","1967","1967/05/01","","",""
"5602126","[A simple and effective technic in the practice of neuroleptanalgesia]","Sevilla JF.","Agressologie. 1967 Mar-Apr;8(2):175-92.","Sevilla JF","Agressologie","1967","1967/03/01","","",""
"5556425","[Dextromoramide-induced respiratory depression]","Takki S, Tammisto T.","Duodecim. 1971;87(13):1021-6.","Takki S","Duodecim","1971","1971/01/01","","",""
"5555829","Effect of dextromoramide, fentanyl and morphine on the plasma catecholamine levels","Jäättelä A, Nikki P, Takki S, Tammisto T.","Ann Clin Res. 1971 Apr;3(2):107-11.","Jäättelä A","Ann Clin Res","1971","1971/04/01","","",""
"5504973","[Our anesthesia technic in neuro-surgical interventions in high head position, the so-called Dandy position]","Neidhardt A.","Anesth Analg (Paris). 1970 Nov-Dec;27(6):971-5.","Neidhardt A","Anesth Analg (Paris)","1970","1970/11/01","","",""
"5476412","[Palfium-Taractan-Valium association. Ideal vigil anesthesia in ophthalmology]","Persillon H.","J Med Lyon. 1970 Mar 5;51(182):685-702.","Persillon H","J Med Lyon","1970","1970/03/05","","",""
"5455964","[Anesthesiologic problems presented by secreting digestive carcinoids (apropos of a case)]","Malavaud A, Pedinielli L, Quilichini R, Sethian M.","Anesth Analg (Paris). 1970 Jul-Aug;27(4):657-66.","Malavaud A","Anesth Analg (Paris)","1970","1970/07/01","","",""
"5413360","[The management of pain with imipramine in cancer]","Mönkemeier D, Steffen U.","Med Klin. 1970 Jan 30;65(5):213-5.","Mönkemeier D","Med Klin","1970","1970/01/30","","",""
"5382658","[Anesthesia induction with dextromoramide in pharyngo-laryngeal endoscopy: 160 initial cases]","Katz-Guerin J, Lacoste G, Katz G, Rossignol R, Barry-Pujol.","Cah Anesthesiol. 1969 Apr;17(3):303-16.","Katz-Guerin J","Cah Anesthesiol","1969","1969/04/01","","",""
"5378672","[General anesthesia for bronchogram in the newborn and child]","Fertil P, Souron R, Baron D, Nicolas F.","Anesth Analg (Paris). 1969 Nov-Dec;26(6):853-6.","Fertil P","Anesth Analg (Paris)","1969","1969/11/01","","",""
"5378671","[Anesthesia in pheochromocytoma surgery]","Desmonts JM, Tavernier M, Delort N, Vaysse J.","Anesth Analg (Paris). 1969 Nov-Dec;26(6):837-44.","Desmonts JM","Anesth Analg (Paris)","1969","1969/11/01","","",""
"5378669","[Digital photoplethysmography: application to the study of some anesthetic and analgesic drugs]","Otteni JC, Sauvage MR, Gauthier-Lafaye JP.","Anesth Analg (Paris). 1969 Nov-Dec;26(6):821-6.","Otteni JC","Anesth Analg (Paris)","1969","1969/11/01","","",""
"5370808","Neuroleptanalgesia","Brown AS.","Int Anesthesiol Clin. 1969 Spring;7(1):159-75. doi: 10.1097/00004311-196900710-00011.","Brown AS","Int Anesthesiol Clin","1969","1969/01/01","","","10.1097/00004311-196900710-00011"
"5370807","Drugs used in neuroleptanalgesia","Morrison JD.","Int Anesthesiol Clin. 1969 Spring;7(1):141-57. doi: 10.1097/00004311-196900710-00010.","Morrison JD","Int Anesthesiol Clin","1969","1969/01/01","","","10.1097/00004311-196900710-00010"
"5366847","[Neurolept-analgesia and practice of anesthesia in children]","Anglade G.","Anesth Analg (Paris). 1969 Jul-Aug;26(4):481-9.","Anglade G","Anesth Analg (Paris)","1969","1969/07/01","","",""
"5330925","Dangers of dextromoramide in obstetrical analgesia","Black WP.","Practitioner. 1966 Sep;197(179):348-53.","Black WP","Practitioner","1966","1966/09/01","","",""
"5227425","Intra-ocular surgery without retrobulbar anaesthesia","Duguid IM, Averill TF.","Trans Ophthalmol Soc U K. 1964;84:29-34.","Duguid IM","Trans Ophthalmol Soc U K","1964","1964/01/01","","",""
"5151178","Clinical experiences with bezitramide (R 4845), a potent orally long-acting analgesic","Vaerenberg C.","Acta Clin Belg. 1971;26(1):11-20. doi: 10.1080/17843286.1971.11716766.","Vaerenberg C","Acta Clin Belg","1971","1971/01/01","","","10.1080/17843286.1971.11716766"
"5122638","[Aneshtesia in anastomosed resections of the cervical trachea]","Le Houelleur J, Desmonts JM, Andreassian B, Dentan M, Baumann J.","Anesth Analg (Paris). 1971 May-Jun;28(3):523-9.","Le Houelleur J","Anesth Analg (Paris)","1971","1971/05/01","","",""
"5119126","[Influence of imipramine on the respiratory depressive action of dextromoramide and phenoperidine (experimental study)]","Gavend M, Stieglitz P, Bessard G, Cordeiro A, Gavend MR.","Therapie. 1971 Jul-Aug;26(4):733-9.","Gavend M","Therapie","1971","1971/07/01","","",""
"4996426","[Problems of anesthesia in major oncological surgery of the larynx. Transtracheal intubation and intravenous general anesthesia with fractionated doses of procaine and R-875]","Colás FP.","Rev Esp Anestesiol Reanim. 1971 Apr;18(2):145-77.","Colás FP","Rev Esp Anestesiol Reanim","1971","1971/04/01","","",""
"4931177","[Dependence of the extent of drug effects on side effects]","Hapke HJ.","Dtsch Tierarztl Wochenschr. 1971 May 15;78(10):288-92.","Hapke HJ","Dtsch Tierarztl Wochenschr","1971","1971/05/15","","",""
"4929252","Further experiences with bezitramide. Its analgesic action and side effects in patients operated upon for lumbar disc protrusion","Knape H.","Br J Anaesth. 1971 Jan;43(1):76-83. doi: 10.1093/bja/43.1.76.","Knape H","Br J Anaesth","1971","1971/01/01","","","10.1093/bja/43.1.76"
"4915265","Pharmacology of drugs used in neuroleptanalgesia","Edmonds-Seal J, Prys-Roberts C.","Br J Anaesth. 1970 Mar;42(3):207-16. doi: 10.1093/bja/42.3.207.","Edmonds-Seal J","Br J Anaesth","1970","1970/03/01","","","10.1093/bja/42.3.207"
"4913411","Bezitramide, an orally active analgesic. An investigation on pain following operations for lumbar disc protrusion (preliminary report)","Knape H.","Br J Anaesth. 1970 Apr;42(4):325-8. doi: 10.1093/bja/42.4.325.","Knape H","Br J Anaesth","1970","1970/04/01","","","10.1093/bja/42.4.325"
"4901339","Studies of drugs given before anaesthesia. 18. The synthetic opiates","Morrison JD, Loan WB, Dundee JW, McDowell SA, Brown SS.","Br J Anaesth. 1969 Nov;41(11):987-93. doi: 10.1093/bja/41.11.987.","Morrison JD","Br J Anaesth","1969","1969/11/01","","","10.1093/bja/41.11.987"
"4791598","[The relationship between the analgesic action of several narcotic analgesics and their surface activity]","Prianishnikova NT.","Farmakol Toksikol. 1973 Mar-Apr;36(2):195-7.","Prianishnikova NT","Farmakol Toksikol","1973","1973/03/01","","",""
"4778666","[Ionization constants of several narcotic analgesics and their pain relieving action]","Prianishnikova NT, Raevskiĭ KS.","Biull Eksp Biol Med. 1973 Mar;75(1):67-70.","Prianishnikova NT","Biull Eksp Biol Med","1973","1973/03/01","","",""
"4778633","[Central analgesics and metabolism of phospholipids in rat brain in vivo]","Rochus L, Sterckx G, Reuse JJ.","Arch Int Pharmacodyn Ther. 1973 Dec;206(2):399-402.","Rochus L","Arch Int Pharmacodyn Ther","1973","1973/12/01","","",""
"4773129","[Simple analgesia in cardiac surgery with extracorporeal circulation]","Neidhardt A, Neidhardt-Audion M, Pol A, Mills ME.","Anesth Analg (Paris). 1973 Jul-Aug;30(4):673-81.","Neidhardt A","Anesth Analg (Paris)","1973","1973/07/01","","",""
"4771728","[Anticholinesteras activity of central analgesics]","Dufour P, Roquebert J, Canellas J, Courtois P.","Ann Pharm Fr. 1973 Feb;31(2):117-21.","Dufour P","Ann Pharm Fr","1973","1973/02/01","","",""
"4764535","Interactions of 5-hydroxytryptamine and narcotic analgesics on dog intestine in vivo","de Oliveira LF, Sollero L.","Pharmacology. 1973;10(5):291-7. doi: 10.1159/000136449.","de Oliveira LF","Pharmacology","1973","1973/01/01","","","10.1159/000136449"
"4754701","[Drug interferences induced with the association of propranolol and dextromoramide. Discussion of 2 cases]","Cabanne F, Wilkening M, Caillard B, Foissac JC, Aupecle P.","Anesth Analg (Paris). 1973 Mar-Apr;30(2):369-75.","Cabanne F","Anesth Analg (Paris)","1973","1973/03/01","","",""
"4708072","Blockade by bufotenidine of the serotonin- and narcotic-analgesics-induced contraction of dog intestine in vivo","De Oliveira LF, Bretas AD.","Eur J Pharmacol. 1973 Mar;21(3):369-71. doi: 10.1016/0014-2999(73)90140-4.","De Oliveira LF","Eur J Pharmacol","1973","1973/03/01","","","10.1016/0014-2999(73)90140-4"
"4647679","[60 intratracheal intubations without glottic visualization]","Bénichou D, Cathelin M, Viars P.","Anesth Analg (Paris). 1972 Jul-Aug;29(4):553-68.","Bénichou D","Anesth Analg (Paris)","1972","1972/07/01","","",""
"4601820","[Fractional gas encephalography and general anesthesia. Value of sodium 4-hydroxybutyrate]","Gaveau T, Couec J, Helias A.","Anesth Analg (Paris). 1974 Jan-Feb;31(1):95-117.","Gaveau T","Anesth Analg (Paris)","1974","1974/01/01","","",""
"4577940","A study of strong oral analgesics: the relief of postoperative pain using dextromoramide, pentazocine and bezitramide","Kay B.","Br J Anaesth. 1973 Jun;45(6):623-8. doi: 10.1093/bja/45.6.623.","Kay B","Br J Anaesth","1973","1973/06/01","","","10.1093/bja/45.6.623"
"4560971","A comparison of dextromoramide and papaveretum as postoperative analgesics","Green M, McBrien M, Box J.","Practitioner. 1972 May;208(247):656-9.","Green M","Practitioner","1972","1972/05/01","","",""
"4458502","Preliminary experiments with galanthamine hydrobromide on depressed respiration","Cozanitis DA, Rosenberg P.","Anaesthesist. 1974 Jul;23(7):302-5.","Cozanitis DA","Anaesthesist","1974","1974/07/01","","",""
"4433123","[Study of the analgesic activity of piritramide and of its effects on blood parameters in the rabbit]","Courtois P, Dumas C, Mironneau C.","Ann Pharm Fr. 1974 Mar-Apr;32(3-4):227-32.","Courtois P","Ann Pharm Fr","1974","1974/03/01","","",""
"4433018","Treatment of respiratory depression with the anticholinesterase drug galanthamine hydrobromide","Cozanitis DA, Toivakka E.","Anaesthesia. 1974 Sep;29(5):581-4. doi: 10.1111/j.1365-2044.1974.tb00722.x.","Cozanitis DA","Anaesthesia","1974","1974/09/01","","","10.1111/j.1365-2044.1974.tb00722.x"
"4421629","Blockade by DMPP and nicotine of 5-hydroxytryptamine, and narcotic-analgesics contractile effect on dog intestine in vivo","de Oliveira LF, Bretas AD, Sollero L.","Pharmacology. 1974;12(1):7-11. doi: 10.1159/000136515.","de Oliveira LF","Pharmacology","1974","1974/01/01","","","10.1159/000136515"
"4406561","Letter: A rapid assay of affinity for the narcotic receptor in rat brain: application to methadone analogues","Terenius L.","Acta Pharmacol Toxicol (Copenh). 1974 Jan;34(1):88-91. doi: 10.1111/j.1600-0773.1974.tb02016.x.","Terenius L","Acta Pharmacol Toxicol (Copenh)","1974","1974/01/01","","","10.1111/j.1600-0773.1974.tb02016.x"
"4405271","[CT 1341, a new anesthetic agent]","Gauthier-Lafaye JP, Andres M, Masson J, Beley JP, Pinelli J, Gauthier-Lafaye J, Dupeyron JP, Zimmer R.","Anesth Analg (Paris). 1972 Jul-Aug;29(4):519-37.","Gauthier-Lafaye JP","Anesth Analg (Paris)","1972","1972/07/01","","",""
"4393042","[Modifying agents of algial hypertension in rabbits]","Boissier JR, Viars P, Giudicelli JF.","Anesth Analg (Paris). 1970 Mar-Apr;27(2):277-90.","Boissier JR","Anesth Analg (Paris)","1970","1970/03/01","","",""
"4383905","[Effect of the hydroxydione-dextromoramide association in general anesthesia. First 100 cases]","Katz-Guérin J, Katz G.","Cah Anesthesiol. 1966 Jun;14(4):489-517.","Katz-Guérin J","Cah Anesthesiol","1966","1966/06/01","","",""
"4383138","[Hydroxydione as a depth anesthetic following barbiturate induction. (apropos 250 observations)]","Cordier M.","Anesth Analg (Paris). 1967 May-Jun;24(3):353-9.","Cordier M","Anesth Analg (Paris)","1967","1967/05/01","","",""
"4336341","[Narcotic addiction: a new social scourage in Europe]","Vaille C.","Sem Hop. 1971 Dec 26;47(53):Suppl:283-90.","Vaille C","Sem Hop","1971","1971/12/26","","",""
"4258246","[Action of some morphine analgesics on the effects of coaxial electric stimulation of the isolated guinea-pig ileum]","Roquebert J, Dufour P, Canellas J.","C R Seances Soc Biol Fil. 1971;165(3):577-80.","Roquebert J","C R Seances Soc Biol Fil","1971","1971/01/01","","",""
"4251366","[A new combination for anesthesia in current general surgery]","Aubrée Y, Brassier J.","Anesth Analg (Paris). 1970 Nov-Dec;27(6):995-1006.","Aubrée Y","Anesth Analg (Paris)","1970","1970/11/01","","",""
"4245539","[A new therapeutic combination for anesthesia in current general surgery]","Aubree Y, Brassier J.","Cah Anesthesiol. 1969 Jul-Sep;17(5):503-19.","Aubree Y","Cah Anesthesiol","1969","1969/07/01","","",""
"4235659","[Action of substances protective against ulcers due to constraint in rats maintained at ambiant temperature of 14 degrees C]","Buchel L, Gallaire D, Lévy J.","C R Seances Soc Biol Fil. 1967;161(12):2438-40.","Buchel L","C R Seances Soc Biol Fil","1967","1967/01/01","","",""
"4227864","[Inhibition of bronchial beta-adrenergic receptors of the guinea pig by some analgesic narcotics]","Roquebert J, Canellas J, Dumartin A, Quintard B.","C R Seances Soc Biol Fil. 1966;160(8):1560-2.","Roquebert J","C R Seances Soc Biol Fil","1966","1966/01/01","","",""
"4205634","[Value of pyrazinobutazone in long term treatment of chronic pain syndromes in the aged]","Naudy F.","Therapeutique. 1973 May-Jun;49(5):379-83.","Naudy F","Therapeutique","1973","1973/05/01","","",""
"4186198","[Analgesics. 32]","Röthig J.","Pharm Prax. 1969;5:97-115.","Röthig J","Pharm Prax","1969","1969/01/01","","",""
"4155647","[Ionization constants of several narcotic analgesics and their pain relieving activity]","Prianishnikova NT, Raevskii KS.","Biull Eksp Biol Med. 1973 Mar;75(3):67-70.","Prianishnikova NT","Biull Eksp Biol Med","1973","1973/03/01","","",""
"4154859","Comparative effects of apomorphine, piribedil and other neurotropic agents on central analgesic-induced catatonia in the rat","Poignant JC, Gressier H, Malecot E.","Eur J Pharmacol. 1974 Nov;29(1):195-9. doi: 10.1016/0014-2999(74)90192-7.","Poignant JC","Eur J Pharmacol","1974","1974/11/01","","","10.1016/0014-2999(74)90192-7"
"4154206","Centrally mediated bradycardia and hypotension induced by narcotic analgesics: dextromoramide and fentanyl","Laubie M, Schmitt H, Canellas J, Roquebert J, Demichel P.","Eur J Pharmacol. 1974 Sep;28(1):66-75. doi: 10.1016/0014-2999(74)90113-7.","Laubie M","Eur J Pharmacol","1974","1974/09/01","","","10.1016/0014-2999(74)90113-7"
"4150387","Effects of neuroleptanesthesia on catecholamines","Tammisto T.","Int Anesthesiol Clin. 1973 Fall;11(3):185-95.","Tammisto T","Int Anesthesiol Clin","1973","1973/01/01","","",""
"4146737","[Neuroleptoanalgesia]","Gemperle M.","Aktuelle Probl Chir. 1970;12:3-85.","Gemperle M","Aktuelle Probl Chir","1970","1970/01/01","","",""
"4128958","Stereospecific uptake of narcotic analgesics by a subcellular fraction of the guinea-pig ileum. A preliminary communication","Terenius L.","Ups J Med Sci. 1973 Jul;78(3):150-2. doi: 10.3109/03009737309178620.","Terenius L","Ups J Med Sci","1973","1973/07/01","","","10.3109/03009737309178620"
"3687406","[Choice of an anesthetic technic for chemonucleolysis. Apropos of vigil neuroleptanalgesia (droperidol-dextromoramide)]","Castagnera L, Dabadie P, Macouillard G, Lavignolle B.","Acta Orthop Belg. 1987;53(2):204-12.","Castagnera L","Acta Orthop Belg","1987","1987/01/01","","",""
"3500763","[Propofol and thoracic surgery]","Mourand JL, Neidhardt-Audion M, Schipman N, Lec G, Neidhardt A, Clément F, Etievent JP.","Cah Anesthesiol. 1987 Oct;35(6):445-7.","Mourand JL","Cah Anesthesiol","1987","1987/10/01","","",""
"3220902","Gas chromatographic assay for dextromoramide in human plasma","Kintz P, Mangin P, Lugnier AA, Chaumont AJ.","J Chromatogr. 1988 Nov 18;432:329-33. doi: 10.1016/s0378-4347(00)80661-1.","Kintz P","J Chromatogr","1988","1988/11/18","","","10.1016/s0378-4347(00)80661-1"
"3001432","[Enkephalinergic regulation of cardiovascular centers]","Laubie M, Schmitt H.","J Pharmacol. 1985;16 Suppl 2:69-94.","Laubie M","J Pharmacol","1985","1985/01/01","","",""
"2784343","[A combination of propofol and regional anesthesia in cataract surgery]","Debaillon-Vesque P, Buffet JP, Chaudon MP, Poitrey HF, Dhedin G.","Cah Anesthesiol. 1989 Jan-Feb;37(1):55-6.","Debaillon-Vesque P","Cah Anesthesiol","1989","1989/01/01","","",""
"2779177","Fatal intoxication by dextromoramide: a report on two cases","Kintz P, Tracqui A, Mangin P, Lugnier AA, Chaumont AJ.","J Anal Toxicol. 1989 Jul-Aug;13(4):238-9. doi: 10.1093/jat/13.4.238.","Kintz P","J Anal Toxicol","1989","1989/07/01","","","10.1093/jat/13.4.238"
"2714730","Pharmacokinetics of dextromoramide in surgical patients","Pagani I, Barzaghi N, Crema F, Perucca E, Ego D, Rovei V.","Fundam Clin Pharmacol. 1989;3(1):27-35. doi: 10.1111/j.1472-8206.1989.tb00027.x.","Pagani I","Fundam Clin Pharmacol","1989","1989/01/01","","","10.1111/j.1472-8206.1989.tb00027.x"
"2631568","[Chromatographic identification and analysis of dextromoramide in the plasma by the method of high performance liquid chromatography]","Misztal G, Przyborowski L, Jednacz T.","Acta Pol Pharm. 1989;46(2):155-9.","Misztal G","Acta Pol Pharm","1989","1989/01/01","","",""
"2628587","Toxicological findings after fatal dextromoramide injection","Kintz P, Tracqui A, Mangin P, Lugnier A, Chaumont A.","J Toxicol Clin Toxicol. 1989;27(6):385-8. doi: 10.3109/15563658909000359.","Kintz P","J Toxicol Clin Toxicol","1989","1989/01/01","","","10.3109/15563658909000359"
"2576345","[Pharmacokinetics of dextromoramide in the surgical patient]","Lançon JP, Pechinot A, Athis PD, Pechinot M, Pointaire P, Obadia JF, Caillard B.","Ann Fr Anesth Reanim. 1989;8(5):488-92. doi: 10.1016/s0750-7658(89)80015-2.","Lançon JP","Ann Fr Anesth Reanim","1989","1989/01/01","","","10.1016/s0750-7658(89)80015-2"
"2520722","Identification and determination of dextromoramide, a nonopiate narcotic","Kintz P, Tracqui A, Ludes B, Mangin P, Lugnier AA, Chaumont AJ.","Acta Med Leg Soc (Liege). 1989;39(1):393-5.","Kintz P","Acta Med Leg Soc (Liege)","1989","1989/01/01","","",""
"2395349","Determination of dextromoramide by capillary gas chromatography and electron impact mass spectrometry","Kintz P, Mangin P, Lugnier AA, Chaumont AJ.","J Anal Toxicol. 1990 Jul-Aug;14(4):252-3. doi: 10.1093/jat/14.4.252.","Kintz P","J Anal Toxicol","1990","1990/07/01","","","10.1093/jat/14.4.252"
"2392778","Teratogenic potential of two neurotropic drugs, haloperidol and dextromoramide, tested on mouse embryos","Jurand A, Martin LV.","Teratology. 1990 Jul;42(1):45-54. doi: 10.1002/tera.1420420107.","Jurand A","Teratology","1990","1990/07/01","","","10.1002/tera.1420420107"
"2353763","[False ruptured mycotic aneurysm developing on an pre-existing venous bypass. Complication of Candida albicans septicemia in a patient with acquired immunodeficiency syndrome]","Thomas P, Pesce A, Vinti H, Taillan B, Hassen-Khodja R, Batt M, Isnard C, Cassuto JP.","Ann Med Interne (Paris). 1990;141(2):195.","Thomas P","Ann Med Interne (Paris)","1990","1990/01/01","","",""
"2351366","Tissue distribution of dextromoramide in the rat","Kintz P, Tracqui A, Mangin P, Lugnier AA, Chaumont AJ.","Fundam Clin Pharmacol. 1990;4(2):163-7. doi: 10.1111/j.1472-8206.1990.tb00484.x.","Kintz P","Fundam Clin Pharmacol","1990","1990/01/01","","","10.1111/j.1472-8206.1990.tb00484.x"
"2329340","A dextromoramide-related fatality","Brewer E.","J Forensic Sci. 1990 Mar;35(2):483-9.","Brewer E","J Forensic Sci","1990","1990/03/01","","",""
"2295688","Gas chromatographic mass-specific investigation of dextromoramide (Palfium) metabolism in the horse","Reilly PJ, Suann CJ, Duffield AM.","J Chromatogr. 1990 Jan 5;498(1):35-40. doi: 10.1016/s0021-9673(01)84233-3.","Reilly PJ","J Chromatogr","1990","1990/01/05","","","10.1016/s0021-9673(01)84233-3"
"2250924","Transcranial electrical stimulation with high frequency intermittent current (Limoge's) potentiates opiate-induced analgesia: blind studies","Stinus L, Auriacombe M, Tignol J, Limoge A, Le Moal M.","Pain. 1990 Sep;42(3):351-63. doi: 10.1016/0304-3959(90)91148-c.","Stinus L","Pain","1990","1990/09/01","","","10.1016/0304-3959(90)91148-c"
"2091846","[Intraoperative and postoperative analgesia in pediatric surgery. 1 years' experience]","Meignier M, Zaouter M, Ricard P, Charles-Guillard S, Heloury Y, Rogez JM, Pannier M.","Chir Pediatr. 1990;31(6):341-4.","Meignier M","Chir Pediatr","1990","1990/01/01","","",""
"1564110","Determination of dextromoramide in plasma and whole blood using high-performance liquid chromatography with ultraviolet absorbance detection","Rop PP, Grimaldi F, Bresson M, Spinazzola J, Quicke J, Viala A.","J Chromatogr. 1992 Jan 3;573(1):87-92. doi: 10.1016/0378-4347(92)80478-9.","Rop PP","J Chromatogr","1992","1992/01/03","","","10.1016/0378-4347(92)80478-9"
"1266526","Crystal structures of synthetic analgetics. V. Dextromoramide","Bye E.","Acta Chem Scand B. 1976;30(2):95-100. doi: 10.3891/acta.chem.scand.30b-0095.","Bye E","Acta Chem Scand B","1976","1976/01/01","","","10.3891/acta.chem.scand.30b-0095"
"1149605","[Effect of analgesics on artificial bimolecular phospholipid membranes]","Prianishnikova NT, Tolstikova GV.","Dokl Akad Nauk SSSR. 1975 Apr 11;(5):1229-30.","Prianishnikova NT","Dokl Akad Nauk SSSR","1975","1975/04/11","","",""
"1146453","Crystal structures of synthetic analgetics. III. Dextromoramide bitartrate","Bye E.","Acta Chem Scand B. 1975;29(1):22-8. doi: 10.3891/acta.chem.scand.29b-0022.","Bye E","Acta Chem Scand B","1975","1975/01/01","","","10.3891/acta.chem.scand.29b-0022"
"1123967","Investigations on drug produced and subjectively experienced discriminative stimuli. I. The fentanyl cue, a tool to investigate subjectively experience narcotic drug actions","Colpaert FC, Lal H, Niemegeers CJ, Janssen PA.","Life Sci. 1975 Mar 1;16(5):705-15. doi: 10.1016/0024-3205(75)90347-1.","Colpaert FC","Life Sci","1975","1975/03/01","","","10.1016/0024-3205(75)90347-1"
"988764","[Cardiovascular effect of various morphine-line analgesics in rabbits anesthetized with thiopental or alphadione (Alfatesine)]","Agopian B, Bruguerolle B, Valli M, Jadot G, Bouyard P.","Ann Anesthesiol Fr. 1976;17(1):59-63.","Agopian B","Ann Anesthesiol Fr","1976","1976/01/01","","",""
