PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"7195447","Morphine challenges in levo-alpha-acetylmethadol (LAAM) post-addict rats","Young GA, Wolf DL, Steinfels GF, Khazan N.","Life Sci. 1981 Mar 30;28(13):1523-7. doi: 10.1016/0024-3205(81)90385-4.","Young GA","Life Sci","1981","1981/03/30","","","10.1016/0024-3205(81)90385-4"
"7195069","Prenatal withdrawal from opiates interferes with hatching of otherwise viable chick fetuses","Kuwahara MD, Sparber SB.","Science. 1981 May 22;212(4497):945-7. doi: 10.1126/science.7195069.","Kuwahara MD","Science","1981","1981/05/22","","","10.1126/science.7195069"
"7195068","Opiate withdrawal in utero increases neonatal morbidity in the rat","Lichtblau L, Sparber SB.","Science. 1981 May 22;212(4497):943-5. doi: 10.1126/science.7195068.","Lichtblau L","Science","1981","1981/05/22","","","10.1126/science.7195068"
"7195033","Effects of narcotic abstinence on schedule-controlled behavior in dependent rats","Steinfels GF, Young GA.","Pharmacol Biochem Behav. 1981 Mar;14(3):393-5. doi: 10.1016/0091-3057(81)90407-x.","Steinfels GF","Pharmacol Biochem Behav","1981","1981/03/01","","","10.1016/0091-3057(81)90407-x"
"7192369","A method for determining cumulative behavioral toxicity after chronic oral administration of l-alpha-acetylmethadol to female rats","Lichtblau L, Burklund KE, Sparber SB.","Neurobehav Toxicol. 1980 Spring;2(1):13-9.","Lichtblau L","Neurobehav Toxicol","1980","1980/01/01","","",""
"7190706","Narcotic abstinence in dependent rats: EEG and behavioral correlates","Young GA, Steinfels GF, Khazan N.","Pharmacol Biochem Behav. 1980 Jul;13(1):115-9. doi: 10.1016/0091-3057(80)90129-x.","Young GA","Pharmacol Biochem Behav","1980","1980/07/01","","","10.1016/0091-3057(80)90129-x"
"7181582","Cardiac and autonomic nervous system effects of L-alphacetylmethadol (LAAM)","Langley AE, Lehman TM, Kirlangitis J, Zeid R.","Arch Int Pharmacodyn Ther. 1982 Oct;259(2):250-8.","Langley AE","Arch Int Pharmacodyn Ther","1982","1982/10/01","","",""
"7177308","Congenital behavioral effects in mature rats prenatally exposed to levo-alpha-acetylmethadol (LAAM)","Lichtblau L, Sparber SB.","Neurobehav Toxicol Teratol. 1982 Sep-Oct;4(5):557-65.","Lichtblau L","Neurobehav Toxicol Teratol","1982","1982/09/01","","",""
"7166139","Symptom complaints of patients maintained on methadone, LAAM (methadyl acetate), and naltrexone at different times in their addiction careers","Judson BA, Goldstein A.","Drug Alcohol Depend. 1982 Oct-Nov;10(2-3):269-82. doi: 10.1016/0376-8716(82)90021-7.","Judson BA","Drug Alcohol Depend","1982","1982/10/01","","","10.1016/0376-8716(82)90021-7"
"7104014","Hepatic glutathione and hepatotoxicity: effects of cytochrome P-450 complexing compounds SKF 525-A, L-alpha acetylmethadol (LAAM), norLAAM, and piperonyl butoxide","James RC, Harbison RD.","Biochem Pharmacol. 1982 May 15;31(10):1829-35. doi: 10.1016/0006-2952(82)90484-1.","James RC","Biochem Pharmacol","1982","1982/05/15","","","10.1016/0006-2952(82)90484-1"
"7099352","Behavioral consequences of embryonic or early postnatal exposure to l-alpha-noracetylmethadol (NLAAM) in the domestic chicken","Kuwahara MD, Sparber SB.","Neurobehav Toxicol Teratol. 1982 May-Jun;4(3):323-9.","Kuwahara MD","Neurobehav Toxicol Teratol","1982","1982/05/01","","",""
"7098447","Plasma and urine disposition of 1-alpha-acetylmethadol and its principal metabolites in man","Finkle BS, Jennison TA, Chinn DM, Ling W, Holmes ED.","J Anal Toxicol. 1982 Mar-Apr;6(2):100-5. doi: 10.1093/jat/6.2.100.","Finkle BS","J Anal Toxicol","1982","1982/03/01","","","10.1093/jat/6.2.100"
"7084024","Heroin addict responses to six weeks of detoxification with LAAM","Sorensen JL, Hargreaves WA, Weinberg JA.","Drug Alcohol Depend. 1982 Feb;9(1):79-87. doi: 10.1016/0376-8716(82)90027-8.","Sorensen JL","Drug Alcohol Depend","1982","1982/02/01","","","10.1016/0376-8716(82)90027-8"
"7070211","Cumulation of active metabolites of levo-alpha-acetylmethadol in the rat fetus and neonate","Lichtblau L, Finkle BS, Sparber SB.","Life Sci. 1982 Jan 18;30(3):307-12. doi: 10.1016/0024-3205(82)90513-6.","Lichtblau L","Life Sci","1982","1982/01/18","","","10.1016/0024-3205(82)90513-6"
"7065831","Withdrawal from heroin in three or six weeks. Comparison of methadyl acetate and methadone","Sorensen JL, Hargreaves WA, Weinberg JA.","Arch Gen Psychiatry. 1982 Feb;39(2):167-71. doi: 10.1001/archpsyc.1982.04290020033007.","Sorensen JL","Arch Gen Psychiatry","1982","1982/02/01","","","10.1001/archpsyc.1982.04290020033007"
"7020527","Clinical status of methadyl acetate (LAAM)","Blaine JD, Renault PR, Thomas DB, Whysner JA.","Ann N Y Acad Sci. 1981;362:101-15. doi: 10.1111/j.1749-6632.1981.tb12797.x.","Blaine JD","Ann N Y Acad Sci","1981","1981/01/01","","","10.1111/j.1749-6632.1981.tb12797.x"
"6992151","Isotope dilution technique for the estimation of l-alpha-[2-3H]-acetylmethadol and its metabolites in biological samples","Man M, Harris LS, Woods LA, Martin BR.","Pharmacology. 1980;20(3):130-6. doi: 10.1159/000137356.","Man M","Pharmacology","1980","1980/01/01","","","10.1159/000137356"
"6989579","Possible influence of opioid normetabolites on the onset, magnitude and quality of the opioid abstinence syndrome","Fraser HF, Gorodetzky CW, Kay DC, Yeh SY.","Drug Alcohol Depend. 1980 Apr;5(4):255-72. doi: 10.1016/0376-8716(80)90002-2.","Fraser HF","Drug Alcohol Depend","1980","1980/04/01","","","10.1016/0376-8716(80)90002-2"
"6888168","Postnatal abstinence or acute toxicity can account for morbidity in developmental studies with opiates","Sparber SB, Lichtblau L.","Life Sci. 1983 Sep 19;33(12):1135-40. doi: 10.1016/0024-3205(83)90017-6.","Sparber SB","Life Sci","1983","1983/09/19","","","10.1016/0024-3205(83)90017-6"
"6811936","LAAM instead of take-home methadone","Resnick RB, Washton AM, Garwood J, Perzel J.","NIDA Res Monogr. 1982 Apr;41:473-5.","Resnick RB","NIDA Res Monogr","1982","1982/04/01","","",""
"6811913","Withdrawal from heroin in three or six weeks: comparison of LAAM versus methadone","Sorensen JL, Hargreaves WA, Weinberg JA.","NIDA Res Monogr. 1982 Apr;41:230-1.","Sorensen JL","NIDA Res Monogr","1982","1982/04/01","","",""
"6808626","Altered respiratory control in newborn puppies after chronic prenatal exposure to alpha-1-acetylmethadol (LAAM)","McGillkiard KL, Jones SE, Robertson GE, Olsen GD.","Respir Physiol. 1982 Mar;47(3):299-311. doi: 10.1016/0034-5687(82)90059-7.","McGillkiard KL","Respir Physiol","1982","1982/03/01","","","10.1016/0034-5687(82)90059-7"
"6785783","Effects of levo-alpha-acetylmethadol (LAAM) on morphine self-administration in the rat","Lukas SE, Moreton JE, Khazan N.","Psychopharmacology (Berl). 1981;73(1):12-6. doi: 10.1007/BF00431092.","Lukas SE","Psychopharmacology (Berl)","1981","1981/01/01","","","10.1007/BF00431092"
"6772759","Pharmacokinetics and metabolism of l-alpha-[O,O'-3H2]-acetyl normethadol (nor-LAAM), the active metabolite of LAAM, in acutely and chronically treated rhesus monkeys","Misra AL, Bartolomeo JG, Bloch R, Mulé SJ, Bates TR.","J Pharmacol Exp Ther. 1980 Sep;214(3):599-607.","Misra AL","J Pharmacol Exp Ther","1980","1980/09/01","","",""
"6752050","Evaluation of clinic attendance schedules for LAAM and methadone: a controlled study","Karp-Gelernter E, Savage C, McCabe OL.","Int J Addict. 1982 Jul;17(5):805-13. doi: 10.3109/10826088209056328.","Karp-Gelernter E","Int J Addict","1982","1982/07/01","","","10.3109/10826088209056328"
"6728871","Modification of drug effects by l-alpha-acetylmethadol","McMillan DE, Brocco M.","Pharmacol Biochem Behav. 1984 Apr;20(4):543-6. doi: 10.1016/0091-3057(84)90302-2.","McMillan DE","Pharmacol Biochem Behav","1984","1984/04/01","","","10.1016/0091-3057(84)90302-2"
"6723548","L-alpha-acetylmethadol-induced tissue alterations in mice","James RC, Freeman RW, Harbison RD.","Drug Chem Toxicol. 1984;7(1):91-112. doi: 10.3109/01480548409014175.","James RC","Drug Chem Toxicol","1984","1984/01/01","","","10.3109/01480548409014175"
"6709095","[Pharmacotherapeutic aspects of aid to heroin addicts]","Fraenkel HM, van Ree JM.","Ned Tijdschr Geneeskd. 1984 Feb 11;128(6):257-9.","Fraenkel HM","Ned Tijdschr Geneeskd","1984","1984/02/11","","",""
"6705455","Plasma testosterone and luteinizing hormone levels during levo-alpha-acetylmethadol maintenance and withdrawal","Mendelson JH, Ellingboe J, Judson BA, Goldstein A.","Clin Pharmacol Ther. 1984 Apr;35(4):545-7. doi: 10.1038/clpt.1984.75.","Mendelson JH","Clin Pharmacol Ther","1984","1984/04/01","","","10.1038/clpt.1984.75"
"6684201","Separation of hepatic N-demethylase-inducing and opioid dependence-producing doses of levo-alpha-acetylmethadol in the pregnant rat","Mercurio SD, Lichtblau L, Sparber SB.","Life Sci. 1983 Sep 19;33(12):1127-34. doi: 10.1016/0024-3205(83)90016-4.","Mercurio SD","Life Sci","1983","1983/09/19","","","10.1016/0024-3205(83)90016-4"
"6681649","Opiate withdrawal increases ornithine decarboxylase activity which is otherwise unaltered in brains of dependent chicken fetuses","Kuwahara MD, Sparber SB.","Life Sci. 1983 Jan 31;32(5):495-502. doi: 10.1016/0024-3205(83)90143-1.","Kuwahara MD","Life Sci","1983","1983/01/31","","","10.1016/0024-3205(83)90143-1"
"6671416","(--)-alpha-Acetylmethadol effects on alcohol and diazepam use, sexual function and cardiac function","Hargreaves WA, Tyler J, Weinberg JA, Sorensen JL, Benowitz N.","Drug Alcohol Depend. 1983 Dec;12(4):323-32. doi: 10.1016/0376-8716(83)90003-0.","Hargreaves WA","Drug Alcohol Depend","1983","1983/12/01","","","10.1016/0376-8716(83)90003-0"
"6647506","Effects of heroin, methadone, LAAM and cyclazocine on acquisition and performance of response sequences in monkeys","Moerschbaecher JM, Thompson DM, Winsauer PJ.","Pharmacol Biochem Behav. 1983 Oct;19(4):701-10. doi: 10.1016/0091-3057(83)90348-9.","Moerschbaecher JM","Pharmacol Biochem Behav","1983","1983/10/01","","","10.1016/0091-3057(83)90348-9"
"6633793","Effects of N-LAAM on [3H]etorphine binding in neuronal-enriched cell cultures","Gibson DA, Vernadakis A.","Neurochem Res. 1983 Sep;8(9):1197-202. doi: 10.1007/BF00964933.","Gibson DA","Neurochem Res","1983","1983/09/01","","","10.1007/BF00964933"
"6617466","Episodes of heroin use during maintenance treatment with stable dosage of (-)-alpha-acetylmethadol (methadyl acetate, LAAM)","Judson BA, Goldstein A.","Drug Alcohol Depend. 1983 Jun;11(3-4):271-8. doi: 10.1016/0376-8716(83)90018-2.","Judson BA","Drug Alcohol Depend","1983","1983/06/01","","","10.1016/0376-8716(83)90018-2"
"6539412","Neonatal opiate withdrawal alters the reactivity of adult rats to the hot-plate","Lichtblau L, Messing RB, Sparber SB.","Life Sci. 1984 Apr 30;34(18):1725-30. doi: 10.1016/0024-3205(84)90571-x.","Lichtblau L","Life Sci","1984","1984/04/30","","","10.1016/0024-3205(84)90571-x"
"6479015","Naltrexone treatment of heroin addiction: one-year follow-up","Judson BA, Goldstein A.","Drug Alcohol Depend. 1984 Jul;13(4):357-65. doi: 10.1016/0376-8716(84)90003-6.","Judson BA","Drug Alcohol Depend","1984","1984/07/01","","","10.1016/0376-8716(84)90003-6"
"6463046","Dopaminergic and cholinergic muscarinic receptor effects of L-alphacetylmethadol (LAAM) and its metabolites","Langley AE, Smith SG, Zeid RL.","Proc Soc Exp Biol Med. 1984 Sep;176(4):350-5. doi: 10.3181/00379727-176-41882.","Langley AE","Proc Soc Exp Biol Med","1984","1984/09/01","","","10.3181/00379727-176-41882"
"6455284","Genetic screening of compounds used in drug abuse treatment. III. LAAM","Brusick D, Matheson D, Jagannath D, Braude M, Brockman H, Hung C.","Drug Chem Toxicol. 1981;4(1):19-35. doi: 10.3109/01480548109066369.","Brusick D","Drug Chem Toxicol","1981","1981/01/01","","","10.3109/01480548109066369"
"6442762","Various factors which affect the rate of development of tolerance and physical dependence to abused drugs","Dewey WL.","NIDA Res Monogr. 1984;54:39-49.","Dewey WL","NIDA Res Monogr","1984","1984/01/01","","",""
"6410279","Methadone maintenance: an update","Senay EC.","NIDA Res Monogr. 1983 Apr;43:51-8.","Senay EC","NIDA Res Monogr","1983","1983/04/01","","",""
"6410265","Addressing the diversion of take-home methadone: LAAM as the sole treatment choice for patients seeking maintenance therapy","Hough G, Washton AM, Resnick RB.","NIDA Res Monogr. 1983 Apr;43:302-9.","Hough G","NIDA Res Monogr","1983","1983/04/01","","",""
"6365017","Alternative induction and crossover schedules for methadyl acetate","Ling W, Dorus W, Hargreaves WA, Resnick R, Senay E, Tuason VB.","Arch Gen Psychiatry. 1984 Feb;41(2):193-9. doi: 10.1001/archpsyc.1984.01790130089012.","Ling W","Arch Gen Psychiatry","1984","1984/02/01","","","10.1001/archpsyc.1984.01790130089012"
"6355070","Opiate withdrawal using lofexidine, a clonidine analogue with fewer side effects","Washton AM, Resnick RB, Geyer G.","J Clin Psychiatry. 1983 Sep;44(9):335-7.","Washton AM","J Clin Psychiatry","1983","1983/09/01","","",""
"6347117","Methadyl acetate (LAAM) in the treatment of heroin addicts. II. Double-blind comparison of gradual and abrupt detoxification","Judson BA, Goldstein A, Inturrisi CE.","Arch Gen Psychiatry. 1983 Aug;40(8):834-40. doi: 10.1001/archpsyc.1983.01790070024003.","Judson BA","Arch Gen Psychiatry","1983","1983/08/01","","","10.1001/archpsyc.1983.01790070024003"
"6268789","Synthesis of analogues of acetylmethadol and methadol as potential narcotic antagonists","Lattin DL, Caviness B, Hudson RG, Greene DL, Raible PK, Richardson JB.","J Med Chem. 1981 Jul;24(7):903-6. doi: 10.1021/jm00139a030.","Lattin DL","J Med Chem","1981","1981/07/01","","","10.1021/jm00139a030"
"6268422","Acetylmethadol metabolites influence opiate receptors and adenylate cyclase in amygdala","Walczak SA, Makman MH, Gardner EL.","Eur J Pharmacol. 1981 Jul 10;72(4):343-9. doi: 10.1016/0014-2999(81)90573-2.","Walczak SA","Eur J Pharmacol","1981","1981/07/10","","","10.1016/0014-2999(81)90573-2"
"6196651","Prenatal levo-alpha-acetylmethadol (LAAM) and/or naloxone: effects on brain chemistry and postweaning behavior","Lichtblau L, Sparber SB.","Neurobehav Toxicol Teratol. 1983 Jul-Aug;5(4):479-86.","Lichtblau L","Neurobehav Toxicol Teratol","1983","1983/07/01","","",""
"6171394","Continuous exposure of the chick embryo to l-alpha-noracetylmethadol does not alter brain protein or nucleic acid content","Kuwahara MD, Sparber SB.","Dev Pharmacol Ther. 1981;3(1):12-24. doi: 10.1159/000457417.","Kuwahara MD","Dev Pharmacol Ther","1981","1981/01/01","","","10.1159/000457417"
"6166807","Peripheral sympatholytic effects of 1-alpha-acetylmethadol","Stickney JL, Eikenburg DC.","J Cardiovasc Pharmacol. 1981 Mar-Apr;3(2):369-80. doi: 10.1097/00005344-198103000-00014.","Stickney JL","J Cardiovasc Pharmacol","1981","1981/03/01","","","10.1097/00005344-198103000-00014"
"6156685","Binding of 1-alpha-acetylmethadol and its metabolites to blood constituents","Toro-Goyco E.","Biochem Pharmacol. 1980 Jul 1;29(13):1897-902. doi: 10.1016/0006-2952(80)90100-8.","Toro-Goyco E","Biochem Pharmacol","1980","1980/07/01","","","10.1016/0006-2952(80)90100-8"
"6156472","Zinc tannate salts of heroin, LAAM and hydromorphone attenuate opiate withdrawal syndrome","Brands B, Baskerville JC, Hirst M, Gowdey CW.","Psychopharmacology (Berl). 1980;68(3):311-4. doi: 10.1007/BF00428122.","Brands B","Psychopharmacology (Berl)","1980","1980/01/01","","","10.1007/BF00428122"
"6151173","[Treatment of opiate withdrawal syndromes (historical review)]","Jeziorski K, Matsumoto H.","Pol Tyg Lek. 1984 Oct 22;39(43):1433-6.","Jeziorski K","Pol Tyg Lek","1984","1984/10/22","","",""
"6144496","The influence of sex steroid status on the induction of rat hepatic aniline hydroxylase and ethylmorphine demethylase activities by L-alpha-acetylmethadol","Beierschmitt WP, Lesher GA, Weiner M.","Drug Metab Dispos. 1984 Mar-Apr;12(2):266-8.","Beierschmitt WP","Drug Metab Dispos","1984","1984/03/01","","",""
"6140153","(-)-alpha-Acetylmethadol for treatment of chronic pain patients who abuse opioids","Tennant FS Jr.","Drug Alcohol Depend. 1983 Nov;12(3):243-7. doi: 10.1016/0376-8716(83)90066-2.","Tennant FS Jr","Drug Alcohol Depend","1983","1983/11/01","","","10.1016/0376-8716(83)90066-2"
"6138224","Uptake of l-alpha-acetylmethadol (LAAM) and its analgesically active metabolites, nor-LAAM and dinor-LAAM, in the isolated perfused rat lung","Roerig DL, Dahl RR, Dawson CA, Wang RI.","Drug Metab Dispos. 1983 Sep-Oct;11(5):411-6.","Roerig DL","Drug Metab Dispos","1983","1983/09/01","","",""
"6125355","Uptake and efflux of 1-alpha-acetylmethadol (LAAM) and methadone in the isolated perfused rat lung","Roerig DL, Dawson CA, Wang RI.","Drug Metab Dispos. 1982 May-Jun;10(3):230-5.","Roerig DL","Drug Metab Dispos","1982","1982/05/01","","",""
"6124388","Effects of perinatal exposure of Wistar rats to l-alpha-acetylmethadol.HCl on hepatic microsomal mixed-function oxidase enzyme activity in the adult","Finlayson MJ, Bellward GD.","Drug Metab Dispos. 1982 Jan-Feb;10(1):74-6.","Finlayson MJ","Drug Metab Dispos","1982","1982/01/01","","",""
"6110254","Occurrence of corneal opacities in rats after acute administration of l-alpha-acetylmethadol","Roerig DL, Hasegawa AT, Harris GJ, Lynch KL, Wang RI.","Toxicol Appl Pharmacol. 1980 Nov;56(2):155-63. doi: 10.1016/0041-008x(80)90285-9.","Roerig DL","Toxicol Appl Pharmacol","1980","1980/11/01","","","10.1016/0041-008x(80)90285-9"
"6109016","Comparative cardiac contractile actions of six narcotic analgesics: morphine, meperidine, pentazocine, fentanyl, methadone and l-alpha-acetylmethadol (LAAM)","Rendig SV, Amsterdam EA, Henderson GL, Mason DT.","J Pharmacol Exp Ther. 1980 Oct;215(1):259-65.","Rendig SV","J Pharmacol Exp Ther","1980","1980/10/01","","",""
"6103787","Distribution of l-alpha-[2-3H]acetylmethadol and its metabolites in maternal and fetal rat tissues","Man M, Alozie SO, Woods LA, Martin BR, Harris LS.","Drug Metab Dispos. 1980 Mar-Apr;8(2):55-9.","Man M","Drug Metab Dispos","1980","1980/03/01","","",""
"4066875","Quantitation of l-alpha-acetylmethadol and its metabolites in human serum by capillary gas-liquid chromatography and nitrogen detection","Verebey K, DePace A, Mulé SJ.","J Chromatogr. 1985 Oct 11;343(2):339-48. doi: 10.1016/s0378-4347(00)84602-2.","Verebey K","J Chromatogr","1985","1985/10/11","","","10.1016/s0378-4347(00)84602-2"
"4009444","Effect of phenobarbital pretreatment on the plasma and urinary levels of (-)-alpha-acetylmethadol and its metabolites","Kuttab SH, Nowshad F, Shargel L.","J Pharm Sci. 1985 Mar;74(3):331-4. doi: 10.1002/jps.2600740323.","Kuttab SH","J Pharm Sci","1985","1985/03/01","","","10.1002/jps.2600740323"
"3929318","Acetylmethadol versus methadone: human mood and motility","Crowley TJ, Macdonald MJ, Wagner JE, Zerbe G.","Psychopharmacology (Berl). 1985;86(4):458-63. doi: 10.1007/BF00427908.","Crowley TJ","Psychopharmacology (Berl)","1985","1985/01/01","","","10.1007/BF00427908"
"3923521","Variability in simian motor and social behavior with alternating-day acetylmethadol","Crowley TJ, Macdonald MJ, Zerbe G.","Psychopharmacology (Berl). 1985;85(3):353-60. doi: 10.1007/BF00428201.","Crowley TJ","Psychopharmacology (Berl)","1985","1985/01/01","","","10.1007/BF00428201"
"3908338","Methadone maintenance treatment","Senay EC.","Int J Addict. 1985 Jun-Jul;20(6-7):803-21. doi: 10.3109/10826088509047754.","Senay EC","Int J Addict","1985","1985/06/01","","","10.3109/10826088509047754"
"3806733","Clinical experiences with 959 opioid-dependent patients treated with levo-alpha-acetylmethadol (LAAM)","Tennant FS Jr, Rawson RA, Pumphrey E, Seecof R.","J Subst Abuse Treat. 1986;3(3):195-202. doi: 10.1016/0740-5472(86)90021-8.","Tennant FS Jr","J Subst Abuse Treat","1986","1986/01/01","","","10.1016/0740-5472(86)90021-8"
"3229587","In vivo carcinogenesis assay of L-alpha-acetylmethadol.HCl in rodents","Rosenkrantz H, Fleischman RW.","Fundam Appl Toxicol. 1988 Nov;11(4):626-39. doi: 10.1016/0272-0590(88)90126-1.","Rosenkrantz H","Fundam Appl Toxicol","1988","1988/11/01","","","10.1016/0272-0590(88)90126-1"
"3092073","How effective is LAAM treatment? Clinical comparison with methadone","Zangwell BC, McGahan P, Dorozynsky L, McLellan AT.","NIDA Res Monogr. 1986;67:249-55.","Zangwell BC","NIDA Res Monogr","1986","1986/01/01","","",""
"2986161","Neurotoxicity of opiates during brain development: in vivo and in vitro studies","Vernadakis A, Gibson A.","Prog Clin Biol Res. 1985;163C:245-53.","Vernadakis A","Prog Clin Biol Res","1985","1985/01/01","","",""
"2898216","Divided dose for methadone maintenance patients","Walton RG.","Am J Psychiatry. 1988 Jul;145(7):904. doi: 10.1176/ajp.145.7.904a.","Walton RG","Am J Psychiatry","1988","1988/07/01","","","10.1176/ajp.145.7.904a"
"2894961","l-alpha-Acetylmethadol administration to lactating rat dams. Effect on hepatic aniline hydroxylase and ethylmorphine N-demethylase activities in rat pups","Lesher GA, Beierschmitt WP.","Drug Metab Dispos. 1988 Jan-Feb;16(1):9-14.","Lesher GA","Drug Metab Dispos","1988","1988/01/01","","",""
"2867050","Pharmacological advances in addiction treatment","Preston KL, Bigelow GE.","Int J Addict. 1985 Jun-Jul;20(6-7):845-67. doi: 10.3109/10826088509047756.","Preston KL","Int J Addict","1985","1985/06/01","","","10.3109/10826088509047756"
"2641056","NIDA's Medication Development Program--1989","Schuster CR, Snyder M.","NIDA Res Monogr. 1989;95:64-73.","Schuster CR","NIDA Res Monogr","1989","1989/01/01","","",""
"2619421","L-alphacetylmethadol (LAAM) effects on cardiac muscarinic receptors","Langley AE.","Arch Int Pharmacodyn Ther. 1989 Jul-Aug;300:140-8.","Langley AE","Arch Int Pharmacodyn Ther","1989","1989/07/01","","",""
"2471291","Depression of hepatic glutathione by opioid analgesic drugs in mice","Skoulis NP, James RC, Harbison RD, Roberts SM.","Toxicol Appl Pharmacol. 1989 Jun 1;99(1):139-47. doi: 10.1016/0041-008x(89)90119-1.","Skoulis NP","Toxicol Appl Pharmacol","1989","1989/06/01","","","10.1016/0041-008x(89)90119-1"
"2197054","Clinical toxicology of drugs used in the treatment of opiate dependency","Fraser AD.","Clin Lab Med. 1990 Jun;10(2):375-86.","Fraser AD","Clin Lab Med","1990","1990/06/01","","",""
"1445673","Absolute configuration of (-)-alpha-acetylmethadol hydrochloride","Flippen-Anderson JL, George C.","Acta Crystallogr C. 1992 Oct 15;48 ( Pt 10):1855-7. doi: 10.1107/s0108270192001409.","Flippen-Anderson JL","Acta Crystallogr C","1992","1992/10/15","","","10.1107/s0108270192001409"
"1261171","Effects of acetylmethadol on plasma testosterone","Mendelson JH, Inturrisi CE, Renault P, Senay EC.","Clin Pharmacol Ther. 1976 Mar;19(3):371-4. doi: 10.1002/cpt1976193371.","Mendelson JH","Clin Pharmacol Ther","1976","1976/03/01","","","10.1002/cpt1976193371"
"1255420","Rapid TLC determination of methadyl acetate and some in vitro metabolites","Kochhar MM, Hamrick ME, Bavda LT.","J Pharm Sci. 1976 Jan;65(1):137-8. doi: 10.1002/jps.2600650134.","Kochhar MM","J Pharm Sci","1976","1976/01/01","","","10.1002/jps.2600650134"
"1237140","Stereotypy following acute administration of l-alpha-acetylmethadol (LAAM) in the rat","Henderson GL, Westkaemper R.","Proc West Pharmacol Soc. 1975;18:204-7.","Henderson GL","Proc West Pharmacol Soc","1975","1975/01/01","","",""
"1227302","Patient deaths in a narcotic antagonist (naltrexone) and l-alpha-acetylmethadol program","Schecter A, Kauders F.","Am J Drug Alcohol Abuse. 1975;2(3-4):443-9. doi: 10.3109/00952997509005668.","Schecter A","Am J Drug Alcohol Abuse","1975","1975/01/01","","","10.3109/00952997509005668"
"1227295","LAAM (l-alpha-acetylmethadol) study in St. Louis","Parwatikar S, Crawford J, Unverdi C.","Am J Drug Alcohol Abuse. 1975;2(3-4):341-52. doi: 10.3109/00952997509005659.","Parwatikar S","Am J Drug Alcohol Abuse","1975","1975/01/01","","","10.3109/00952997509005659"
"1227294","Methadone and l-alpha-acetylmethadol in a treatment program in Brooklyn","Schecter A, Kauders F.","Am J Drug Alcohol Abuse. 1975;2(3-4):331-9. doi: 10.3109/00952997509005658.","Schecter A","Am J Drug Alcohol Abuse","1975","1975/01/01","","","10.3109/00952997509005658"
"1227293","l-alpha-acetylmethadol and methadone in Buffalo: safety and efficacy","Taintor Z, Hough G, Plumb M, Murphy BF.","Am J Drug Alcohol Abuse. 1975;2(3-4):317-30. doi: 10.3109/00952997509005657.","Taintor Z","Am J Drug Alcohol Abuse","1975","1975/01/01","","","10.3109/00952997509005657"
"1227292","Implementing a national study of a new maintenance drug","Newmann MC, Klett CJ, Stillman R.","Am J Drug Alcohol Abuse. 1975;2(3-4):289-300. doi: 10.3109/00952997509005654.","Newmann MC","Am J Drug Alcohol Abuse","1975","1975/01/01","","","10.3109/00952997509005654"
"1227291","On the role of chemotherapy in the treatment of heroin addiction","Goldstein A.","Am J Drug Alcohol Abuse. 1975;2(3-4):279-88. doi: 10.3109/00952997509005653.","Goldstein A","Am J Drug Alcohol Abuse","1975","1975/01/01","","","10.3109/00952997509005653"
"1215653","Duration of antinociceptive action of morphine, methadone and alpha-l-acetylmethadol subcutaneously in rats","Wax J, McLean JR, Tessman DK, McCarthy DA, Nuite JA.","Res Commun Chem Pathol Pharmacol. 1975 Dec;12(4):613-20.","Wax J","Res Commun Chem Pathol Pharmacol","1975","1975/12/01","","",""
"1178682","Renal toxicity of l-alpha-acetylmethadol (LAAM) in the rat","Rosenkranz RP, Henderson GL.","Proc West Pharmacol Soc. 1975;18:284-7.","Rosenkranz RP","Proc West Pharmacol Soc","1975","1975/01/01","","",""
"1151981","Synthesis of alpha-1-noracetylmethadol. A facile N-demethylation of alpha-1-acetylmethadol","Chatterjie N, Inturrisi CE.","J Med Chem. 1975 Jun;18(6):630-1. doi: 10.1021/jm00240a024.","Chatterjie N","J Med Chem","1975","1975/06/01","","","10.1021/jm00240a024"
"1150818","Simultaneous determination of acetylmethadol and its active riotransformation products in human biofluids","Kaiko RF, Chatterjie N, Inturrisi CE.","J Chromatogr. 1975 Jun 18;109(2):247-58. doi: 10.1016/s0021-9673(01)91796-0.","Kaiko RF","J Chromatogr","1975","1975/06/18","","","10.1016/s0021-9673(01)91796-0"
"1088897","1-Acetylmethadol (LAM) treatment of opiate dependence: plasma and urine levels of two pharmacologically active metabolites, 1974","Billings RE, McMahon RE, Blake DA.","NIDA Res Monogr. 1976 Jul;(8):54.","Billings RE","NIDA Res Monogr","1976","1976/07/01","","",""
"1071365","Interactions of narcotics, narcotic antagonists, and ethanol during acute, chronic, and withdrawal states","Ho AK, Chen RC.","Ann N Y Acad Sci. 1976;281:297-310. doi: 10.1111/j.1749-6632.1976.tb27940.x.","Ho AK","Ann N Y Acad Sci","1976","1976/01/01","","","10.1111/j.1749-6632.1976.tb27940.x"
"1032578","Failure of acetylmethadol in treatment of narcotic addicts due to nonpharmacologic factors","Segal R, Everson A, Sellers EM, Thakur R.","Can Med Assoc J. 1976 Nov 20;115(10):1014-6.","Segal R","Can Med Assoc J","1976","1976/11/20","PMC1878880","",""
