PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"6281039","Benzomorphan binding sites in rat lumbo-sacral spinal cord","Gouardéres C, Audigier Y, Cros J.","Eur J Pharmacol. 1982 Mar 26;78(4):483-6. doi: 10.1016/0014-2999(82)90494-0.","Gouardéres C","Eur J Pharmacol","1982","1982/03/26","","","10.1016/0014-2999(82)90494-0"
"6279149","Inactivation and solubilization of opiate receptors by phospholipases A2","Rüegg UT, Cuénoud S, Fulpius BW, Simon EJ.","Biochim Biophys Acta. 1982 Mar 8;685(3):241-8. doi: 10.1016/0005-2736(82)90063-3.","Rüegg UT","Biochim Biophys Acta","1982","1982/03/08","","","10.1016/0005-2736(82)90063-3"
"6278991","Opiate receptor mediation of ketamine analgesia","Finck AD, Ngai SH.","Anesthesiology. 1982 Apr;56(4):291-7. doi: 10.1097/00000542-198204000-00011.","Finck AD","Anesthesiology","1982","1982/04/01","","","10.1097/00000542-198204000-00011"
"6274661","Psychotomimetic opioid binding: specific binding of [3H]SKF-10047 to etorphine-inaccessible sites in guinea-pig brain","Su TP.","Eur J Pharmacol. 1981 Oct 15;75(1):81-2. doi: 10.1016/0014-2999(81)90352-6.","Su TP","Eur J Pharmacol","1981","1981/10/15","","","10.1016/0014-2999(81)90352-6"
"6274341","Studies on brain opiate receptor stability in vitro: inhibition of opiate receptor binding by adenosine-5'-diphosphate","Brase DA.","Biochem Biophys Res Commun. 1981 Nov 16;103(1):189-95. doi: 10.1016/0006-291x(81)91678-8.","Brase DA","Biochem Biophys Res Commun","1981","1981/11/16","","","10.1016/0006-291x(81)91678-8"
"6272776","Rabies virus decreases agonist binding to opiate receptors of mouse neuroblastoma-rat glioma hybrid cells 108-CC-15","Münzel P, Koschel K.","Biochem Biophys Res Commun. 1981 Aug 31;101(4):1241-50. doi: 10.1016/0006-291x(81)91581-3.","Münzel P","Biochem Biophys Res Commun","1981","1981/08/31","","","10.1016/0006-291x(81)91581-3"
"6272085","Opiate receptors in the rat brain. Specific labeling of multiple membrane components with [3H]etorphine?","Puget A, Jauzac P, Zajac JM, Meunier JC.","Mol Pharmacol. 1981 Sep;20(2):263-8.","Puget A","Mol Pharmacol","1981","1981/09/01","","",""
"6271956","The use of ascorbate as a probe of opioid receptor structure: evidence for two independent mechanisms of receptor destruction by ascorbate","Cox BM, Leslie FM, Dunlap CE 3rd.","J Recept Res. 1980;1(2):329-54. doi: 10.3109/10799898009044104.","Cox BM","J Recept Res","1980","1980/01/01","","","10.3109/10799898009044104"
"6271836","Behavioral effects of levonantradol and nantradol in the rhesus monkey","Young AM, Katz JL, Woods JH.","J Clin Pharmacol. 1981 Aug-Sep;21(S1):348S-360S. doi: 10.1002/j.1552-4604.1981.tb02614.x.","Young AM","J Clin Pharmacol","1981","1981/08/01","","","10.1002/j.1552-4604.1981.tb02614.x"
"6270489","The sensitivity of opiate receptors and ligands to short wavelength ultraviolet light","Glasel JA, Venn RF.","Life Sci. 1981 Jul 20;29(3):221-8. doi: 10.1016/0024-3205(81)90237-x.","Glasel JA","Life Sci","1981","1981/07/20","","","10.1016/0024-3205(81)90237-x"
"6270480","Comparison of the anticonvulsant effects of opioid peptides and etorphine in rats after icv administration","Tortella FC, Cowan A, Adler MW.","Life Sci. 1981 Sep 7;29(10):1039-45. doi: 10.1016/0024-3205(81)90464-1.","Tortella FC","Life Sci","1981","1981/09/07","","","10.1016/0024-3205(81)90464-1"
"6268918","Factor from rat small intestine potently affects opiate receptor binding","Monferini E, Strada D, Manara L.","Life Sci. 1981 Aug 10;29(6):603-12. doi: 10.1016/0024-3205(81)90438-0.","Monferini E","Life Sci","1981","1981/08/10","","","10.1016/0024-3205(81)90438-0"
"6268917","Evidence for opiate receptor binding in rat small intestine","Monferini E, Strada D, Manara L.","Life Sci. 1981 Aug 10;29(6):595-602. doi: 10.1016/0024-3205(81)90437-9.","Monferini E","Life Sci","1981","1981/08/10","","","10.1016/0024-3205(81)90437-9"
"6267493","Effect of age on sensitivity to pain and brain opiate receptors","Hess GD, Joseph JA, Roth GS.","Neurobiol Aging. 1981 Spring;2(1):49-55. doi: 10.1016/0197-4580(81)90059-2.","Hess GD","Neurobiol Aging","1981","1981/01/01","","","10.1016/0197-4580(81)90059-2"
"6267392","Solubilization of membrane bound opiate receptor from rat brain","Cho TM, Yamato C, Cho JS, Loh HH.","Life Sci. 1981 Jun 8;28(23):2651-7. doi: 10.1016/0024-3205(81)90723-2.","Cho TM","Life Sci","1981","1981/06/08","","","10.1016/0024-3205(81)90723-2"
"6264453","Purification of the opiate receptor from rat brain","Bidlack JM, Abood LG, Osei-Gyimah P, Archer S.","Proc Natl Acad Sci U S A. 1981 Jan;78(1):636-9. doi: 10.1073/pnas.78.1.636.","Bidlack JM","Proc Natl Acad Sci U S A","1981","1981/01/01","PMC319109","","10.1073/pnas.78.1.636"
"6262493","Quaternary naltrexone: evidence for the central mediation of discriminative stimulus effects of narcotic agonists and antagonists","Valentino RJ, Herling S, Woods JH, Medzihradsky F, Merz H.","J Pharmacol Exp Ther. 1981 Jun;217(3):652-9.","Valentino RJ","J Pharmacol Exp Ther","1981","1981/06/01","","",""
"6262390","Conditioned increases in locomotor activity produced with morphine as an unconditioned stimulus, and the relation of conditioning to acute morphine effect and tolerance","Mucha RF, Volkovskis C, Kalant H.","J Comp Physiol Psychol. 1981 Apr;95(2):351-62. doi: 10.1037/h0077778.","Mucha RF","J Comp Physiol Psychol","1981","1981/04/01","","","10.1037/h0077778"
"6261190","A selective distribution pattern of different opiate receptors in certain areas of rat brain as revealed by in vitro autoradiography","Duka T, Schubert P, Wüster M, Stoiber R, Herz A.","Neurosci Lett. 1981 Jan 20;21(2):119-24. doi: 10.1016/0304-3940(81)90368-2.","Duka T","Neurosci Lett","1981","1981/01/20","","","10.1016/0304-3940(81)90368-2"
"6259293","Studies on the inhibitory action of opiate compounds in isolated bovine adrenal chromaffin cells: noninvolvement of stereospecific opiate binding sites","Lemaire S, Livett B, Tseng R, Mercier P, Lemaire I.","J Neurochem. 1981 Mar;36(3):886-92. doi: 10.1111/j.1471-4159.1981.tb01677.x.","Lemaire S","J Neurochem","1981","1981/03/01","","","10.1111/j.1471-4159.1981.tb01677.x"
"6258977","Hydrodynamic properties of a [3H]etorphine macromolecular complex from the rat brain","Puget A, Jauzac P, Meunier JC.","FEBS Lett. 1980 Dec 29;122(2):199-202. doi: 10.1016/0014-5793(80)80437-6.","Puget A","FEBS Lett","1980","1980/12/29","","","10.1016/0014-5793(80)80437-6"
"6258708","Selective localization of different types of opiate receptors in hippocampus as revealed by in vitro autoradiography","Duka T, Wüster M, Schubert P, Stoiber R, Herz A.","Brain Res. 1981 Jan 26;205(1):181-6. doi: 10.1016/0006-8993(81)90730-7.","Duka T","Brain Res","1981","1981/01/26","","","10.1016/0006-8993(81)90730-7"
"6257676","Guanine nucleotides inhibit binding of agonists and antagonists to soluble opiate receptors","Koski G, Simonds WF, Klee WA.","J Biol Chem. 1981 Feb 25;256(4):1536-8.","Koski G","J Biol Chem","1981","1981/02/25","","",""
"6256520","Opiate binding sites in the retina: properties and distribution","Howells RD, Groth J, Hiller JM, Simon EJ.","J Pharmacol Exp Ther. 1980 Oct;215(1):60-4.","Howells RD","J Pharmacol Exp Ther","1980","1980/10/01","","",""
"6256473","Ascorbate decreases ligand binding to neurotransmitter receptors","Leslie FM, Dunlap CE 3rd, Cox BM.","J Neurochem. 1980 Jan;34(1):219-21. doi: 10.1111/j.1471-4159.1980.tb04645.x.","Leslie FM","J Neurochem","1980","1980/01/01","","","10.1111/j.1471-4159.1980.tb04645.x"
"6252905","Specific binding for opiate-like drugs in the placenta","Valette A, Reme JM, Pontonnier G, Cros J.","Biochem Pharmacol. 1980 Oct 1;29(19):2657-61. doi: 10.1016/0006-2952(80)90082-9.","Valette A","Biochem Pharmacol","1980","1980/10/01","","","10.1016/0006-2952(80)90082-9"
"6251804","Distribution of stereospecific opiate receptor binding activity between subcellular fractions from ovine corpus striatum","Glasel JA, Venn RF, Barnard EA.","Biochem Biophys Res Commun. 1980 Jul 16;95(1):263-8. doi: 10.1016/0006-291x(80)90733-0.","Glasel JA","Biochem Biophys Res Commun","1980","1980/07/16","","","10.1016/0006-291x(80)90733-0"
"6251079","Demonstration of two classes of opiate binding sites in the nervous tissue of the marine mollusc Mytilus edulis. Positive homotropic cooperativity of lower affinity binding sites","Kream RM, Zukin RS, Stefano GB.","J Biol Chem. 1980 Oct 10;255(19):9218-24.","Kream RM","J Biol Chem","1980","1980/10/10","","",""
"6248864","Control of guinea pig intestinal electrolyte secretion by a delta-opiate receptor","Kachur JF, Miller RJ, Field M.","Proc Natl Acad Sci U S A. 1980 May;77(5):2753-6. doi: 10.1073/pnas.77.5.2753.","Kachur JF","Proc Natl Acad Sci U S A","1980","1980/05/01","PMC349482","","10.1073/pnas.77.5.2753"
"6248555","Inactivation of the opiate receptor in bovine caudate nucleus by azide enkephalin analogs","Smolarsky M, Koshland DE Jr.","J Biol Chem. 1980 Aug 10;255(15):7244-9.","Smolarsky M","J Biol Chem","1980","1980/08/10","","",""
"6246748","Some aspects of opiate receptors","Herz A, Schulz R, Wüster M.","Adv Biochem Psychopharmacol. 1980;21:329-37.","Herz A","Adv Biochem Psychopharmacol","1980","1980/01/01","","",""
"6245763","Inquiry into endorphinergic feedback mechanisms during the development of opiate tolerance/dependence","Wüster M, Schulz R, Herz A.","Brain Res. 1980 May 12;189(2):403-11. doi: 10.1016/0006-8993(80)90100-6.","Wüster M","Brain Res","1980","1980/05/12","","","10.1016/0006-8993(80)90100-6"
"6214153","[Physical dependence of dihydroetorphine in mice and monkeys (author's transl)]","Huang M, Qin BY.","Zhongguo Yao Li Xue Bao. 1982 Jun;3(2):81-4.","Huang M","Zhongguo Yao Li Xue Bao","1982","1982/06/01","","",""
"6211911","[Analgesic and other CNS depressive effects of dihydroetorphine (author's transl)]","Huang M, Qin BY.","Zhongguo Yao Li Xue Bao. 1982 Mar;3(1):9-13.","Huang M","Zhongguo Yao Li Xue Bao","1982","1982/03/01","","",""
"6198981","An etorphine-evoked vagal reflex in rats is inhibited by naloxone, N-methylnaloxone, and SMS 201-995","Dashwood MR, Kiang JG, Wei ET.","Arch Int Pharmacodyn Ther. 1983 Nov;266(1):77-82.","Dashwood MR","Arch Int Pharmacodyn Ther","1983","1983/11/01","","",""
"6193968","[3H]etorphine binding in rat striatum following lesions of the raphe nuclei","Mashal RD, Owen F, Deakin JF, Poulter M, Slater R.","Eur J Pharmacol. 1983 Jul 15;91(1):119-21. doi: 10.1016/0014-2999(83)90372-2.","Mashal RD","Eur J Pharmacol","1983","1983/07/15","","","10.1016/0014-2999(83)90372-2"
"6171632","Use of an experimental autoimmune model to define nerve growth factor dependency of peripheral and central substance P-containing neurons in the rat","Ross M, Löfstrandh S, Gorin PD, Johnson EM, Schwartz JP.","J Neurosci. 1981 Nov;1(11):1304-11. doi: 10.1523/JNEUROSCI.01-11-01304.1981.","Ross M","J Neurosci","1981","1981/11/01","PMC6564222","","10.1523/JNEUROSCI.01-11-01304.1981"
"6165892","Mosaic distribution of opiate receptors, parafascicular projections and acetylcholinesterase in rat striatum","Herkenham M, Pert CB.","Nature. 1981 Jun 4;291(5814):415-8. doi: 10.1038/291415a0.","Herkenham M","Nature","1981","1981/06/04","","","10.1038/291415a0"
"6154139","Opiates and thermoregulation in mice. I. Agonists","Rosow CE, Miller JM, Pelikan EW, Cochin J.","J Pharmacol Exp Ther. 1980 May;213(2):273-83.","Rosow CE","J Pharmacol Exp Ther","1980","1980/05/01","","",""
"6152320","Stereospecificity of opiate-stimulated GTPase activity in brain","Hoss W, Franklin PH.","Neuropeptides. 1984 Dec;5(1-3):185-8. doi: 10.1016/0143-4179(84)90058-1.","Hoss W","Neuropeptides","1984","1984/12/01","","","10.1016/0143-4179(84)90058-1"
"6150093","Central and peripheral inhibition of gastrointestinal transit in rats: narcotics differ substantially by acting at either or both levels","Peracchia F, Bianchi G, Fiocchi R, Petrillo P, Tavani A, Manara L.","J Pharm Pharmacol. 1984 Oct;36(10):699-701. doi: 10.1111/j.2042-7158.1984.tb04850.x.","Peracchia F","J Pharm Pharmacol","1984","1984/10/01","","","10.1111/j.2042-7158.1984.tb04850.x"
"6148996","Effect of alpha 2 adrenergic agents upon central etorphine antinociception in the cat","Ossipov MH, Malseed RT, Eisenman LM, Goldstein FJ.","Brain Res. 1984 Aug 20;309(1):135-42. doi: 10.1016/0006-8993(84)91017-5.","Ossipov MH","Brain Res","1984","1984/08/20","","","10.1016/0006-8993(84)91017-5"
"6148243","Dose-dependent effects of prolyl-leucyl-glycinamide on morphine-induced analgesia, tolerance and dependence","Contreras PC, Takemori AE.","Eur J Pharmacol. 1984 Jun 15;102(1):13-22. doi: 10.1016/0014-2999(84)90332-7.","Contreras PC","Eur J Pharmacol","1984","1984/06/15","","","10.1016/0014-2999(84)90332-7"
"6147391","Opiates stimulate low Km GTPase in brain","Franklin PH, Hoss W.","J Neurochem. 1984 Oct;43(4):1132-5. doi: 10.1111/j.1471-4159.1984.tb12853.x.","Franklin PH","J Neurochem","1984","1984/10/01","","","10.1111/j.1471-4159.1984.tb12853.x"
"6145076","Resolution in the receptor binding of putative mu and kappa opiates","Medzihradsky F, Dahlstrom PJ, Woods JH, Fischel SV, Mitsos SE.","Life Sci. 1984 May 28;34(22):2129-38. doi: 10.1016/0024-3205(84)90311-4.","Medzihradsky F","Life Sci","1984","1984/05/28","","","10.1016/0024-3205(84)90311-4"
"6144572","Solubilization in high yield of opioid receptors retaining high-affinity delta, mu and kappa binding sites","Demoliou-Mason CD, Barnard EA.","FEBS Lett. 1984 May 21;170(2):378-82. doi: 10.1016/0014-5793(84)81348-4.","Demoliou-Mason CD","FEBS Lett","1984","1984/05/21","","","10.1016/0014-5793(84)81348-4"
"6141509","Differential analgesic cross-tolerance to morphine between lipophilic and hydrophilic narcotic agonists","Paktor J, Vaught JL.","Life Sci. 1984 Jan 2;34(1):13-21. doi: 10.1016/0024-3205(84)90325-4.","Paktor J","Life Sci","1984","1984/01/02","","","10.1016/0024-3205(84)90325-4"
"6141486","In vivo characterization of four types of opioid binding sites in rat brain","Sadée W, Richards ML, Grevel J, Rosenbaum JS.","Life Sci. 1983;33 Suppl 1:187-9. doi: 10.1016/0024-3205(83)90474-5.","Sadée W","Life Sci","1983","1983/01/01","","","10.1016/0024-3205(83)90474-5"
"6132412","Activation of hypothalamic beta-endorphin pools by reward induced by highly palatable food","Dum J, Gramsch C, Herz A.","Pharmacol Biochem Behav. 1983 Mar;18(3):443-7. doi: 10.1016/0091-3057(83)90467-7.","Dum J","Pharmacol Biochem Behav","1983","1983/03/01","","","10.1016/0091-3057(83)90467-7"
"6128659","Differential interaction of opiates to multiple ""kappa"" binding sites in the guinea-pig lumbo-sacral spinal cord","Attali B, Gouardères C, Mazarguil H, Audigier Y, Cros J.","Life Sci. 1982 Sep 20-27;31(12-13):1371-5. doi: 10.1016/0024-3205(82)90384-8.","Attali B","Life Sci","1982","1982/09/20","","","10.1016/0024-3205(82)90384-8"
"6128652","Selective antagonists at the opiate delta-receptor","Shaw JS, Miller L, Turnbull MJ, Gormley JJ, Morley JS.","Life Sci. 1982 Sep 20-27;31(12-13):1259-62. doi: 10.1016/0024-3205(82)90356-3.","Shaw JS","Life Sci","1982","1982/09/20","","","10.1016/0024-3205(82)90356-3"
"6120619","Effect of iontophoretic etorphine and electroacupuncture on nociceptive response from nucleus lateralis anterialis of thalamus in rabbits","He L.","Acupunct Electrother Res. 1981;6(2-3):151-7. doi: 10.3727/036012981816952243.","He L","Acupunct Electrother Res","1981","1981/01/01","","","10.3727/036012981816952243"
"6119598","Evidence for a single opioid receptor type on the field stimulated rat vas deferens","Liao CS, Day AR, Freer RJ.","Life Sci. 1981 Dec 21;29(25):2617-22. doi: 10.1016/0024-3205(81)90635-4.","Liao CS","Life Sci","1981","1981/12/21","","","10.1016/0024-3205(81)90635-4"
"6116490","Kappa opiate binding sites in human placenta","Porthé G, Valette A, Cros J.","Biochem Biophys Res Commun. 1981 Jul;101(1):1-6. doi: 10.1016/s0006-291x(81)80002-2.","Porthé G","Biochem Biophys Res Commun","1981","1981/07/01","","","10.1016/s0006-291x(81)80002-2"
"6108184","comparative study of opiate and enkephalin receptors on lower vertebrates and higher vertebrates","Audigier Y, Duprat AM, Cros J.","Comp Biochem Physiol C. 1980;67C(2):191-3. doi: 10.1016/0306-4492(80)90015-5.","Audigier Y","Comp Biochem Physiol C","1980","1980/01/01","","","10.1016/0306-4492(80)90015-5"
"6103632","Studies on the mechanism of postetorphine catalepsy. Effects of clotiapine, haloperidol and rompun on postetorphine changes in concentrations of dopamine and noradrenaline in central nervous system of rats","Kania BF.","Acta Physiol Pol. 1980 Jan-Feb;31(1):9-16.","Kania BF","Acta Physiol Pol","1980","1980/01/01","","",""
"6101081","Decrease in the number of high-affinity opiate binding sites during the aging process in Mytilus edulis (Bivalvia)","Stefano GB.","Cell Mol Neurobiol. 1981 Dec;1(4):343-50. doi: 10.1007/BF00716269.","Stefano GB","Cell Mol Neurobiol","1981","1981/12/01","","","10.1007/BF00716269"
"6101049","[Effect of diazepam on various effects of morphine use in mice and rats]","Matla J, Langwiński R.","Ann Univ Mariae Curie Sklodowska Med. 1984;39:125-33.","Matla J","Ann Univ Mariae Curie Sklodowska Med","1984","1984/01/01","","",""
"6099882","Biochemical reactions between opiate receptor binding and inhibition of neurotransmission","Clouet DH, Yonehara N.","NIDA Res Monogr. 1984;54:95-108.","Clouet DH","NIDA Res Monogr","1984","1984/01/01","","",""
"6099869","Mechanisms of multiple cellular adaptation processes in clonal cell lines during chronic opiate treatment","Law PY, Griffin MT, Loh HH.","NIDA Res Monogr. 1984;54:119-35.","Law PY","NIDA Res Monogr","1984","1984/01/01","","",""
"6099517","The effect of tolerance on opiate dependence as measured by the adenylate cyclase rebound response to naloxone in the NG108-15 model system","Greenspan DL, Musacchio JM.","Neuropeptides. 1984 Dec;5(1-3):41-4. doi: 10.1016/0143-4179(84)90022-2.","Greenspan DL","Neuropeptides","1984","1984/12/01","","","10.1016/0143-4179(84)90022-2"
"6099496","Selectivity in the control of opiate receptor density in the animal and in cultured fetal brain cells","Simantov R, Lotem J, Levy R.","Neuropeptides. 1984 Dec;5(1-3):197-200. doi: 10.1016/0143-4179(84)90061-1.","Simantov R","Neuropeptides","1984","1984/12/01","","","10.1016/0143-4179(84)90061-1"
"6099481","Kappa 3: a novel subtype of the kappa opioid site in bovine adrenal medulla, highly selective for Met-enkephalin-Arg6-Phe7","Castanas E, Giraud P, Bourhim N, Cantau P, Oliver C.","Neuropeptides. 1984 Dec;5(1-3):133-6. doi: 10.1016/0143-4179(84)90045-3.","Castanas E","Neuropeptides","1984","1984/12/01","","","10.1016/0143-4179(84)90045-3"
"6099480","Solubilization of two molecular forms of the frog brain opioid receptor","Puget A, Frances B, Jauzac P, Meunier JC.","Neuropeptides. 1984 Dec;5(1-3):129-32. doi: 10.1016/0143-4179(84)90044-1.","Puget A","Neuropeptides","1984","1984/12/01","","","10.1016/0143-4179(84)90044-1"
"6099479","Divalent cations: do they stabilize the agonist (12S) form of the mu opioid receptor?","Jauzac P, Frances B, Puget A, Meunier JC.","Neuropeptides. 1984 Dec;5(1-3):125-8. doi: 10.1016/0143-4179(84)90043-x.","Jauzac P","Neuropeptides","1984","1984/12/01","","","10.1016/0143-4179(84)90043-x"
"6099473","Application of receptor theory provides further evidence for the existence of the epsilon-opioid receptor in rat vas deferens","Garzón J, Schulz R, Herz A.","Neuropeptides. 1984 Dec;5(1-3):101-4. doi: 10.1016/0143-4179(84)90037-4.","Garzón J","Neuropeptides","1984","1984/12/01","","","10.1016/0143-4179(84)90037-4"
"6095979","Opioid receptors in bovine adrenal medulla","Dumont M, Lemaire S.","Can J Physiol Pharmacol. 1984 Oct;62(10):1284-91. doi: 10.1139/y84-215.","Dumont M","Can J Physiol Pharmacol","1984","1984/10/01","","","10.1139/y84-215"
"6093145","Down regulation of opiate receptor in rat brain after chronic etorphine treatment","Tao PL, Law PY.","Proc West Pharmacol Soc. 1984;27:557-60.","Tao PL","Proc West Pharmacol Soc","1984","1984/01/01","","",""
"6093133","Possible involvements of negative cooperativity in opiate agonist receptor interactions","Cho TM, Yamato C.","Proc West Pharmacol Soc. 1984;27:357-61.","Cho TM","Proc West Pharmacol Soc","1984","1984/01/01","","",""
"6090918","Evaluation of new compounds for opioid activity (1983)","Woods JH, Winger GD, Medzihradsky F, Smith CB, Katz JL.","NIDA Res Monogr. 1984 Mar;49:361-7.","Woods JH","NIDA Res Monogr","1984","1984/03/01","","",""
"4451797","Proceedings: The use of etorphine to induce self-injection behaviour in partially restrained rhesus monkeys","Berry PA, Lister RE.","Br J Pharmacol. 1974 Sep;52(1):146P.","Berry PA","Br J Pharmacol","1974","1974/09/01","PMC1776911","",""
"4156490","Proceedings: Brain levels of the potent analgesic etorphine in rats and their functional significance","Cerletti C, Manara L, Mennini T.","Br J Pharmacol. 1974 Nov;52(3):440P-441P.","Cerletti C","Br J Pharmacol","1974","1974/11/01","PMC1776995","",""
"4078978","Chemical immobilization and blood analysis of feral horses (Equus caballus)","Seal US, Siniff DB, Tester JR, Williams TD.","J Wildl Dis. 1985 Oct;21(4):411-6. doi: 10.7589/0090-3558-21.4.411.","Seal US","J Wildl Dis","1985","1985/10/01","","","10.7589/0090-3558-21.4.411"
"4068392","Pharmacological actions of the racemic and the enantiomeric 1,4-dimethyl-10-hydroxy-2,3,4,5,6,7-hexahydro-1,6-methano-1H-4-benz azo nines (C-homobenzomorphans)","Aceto MD, Harris LS, Woods JH, Katz JL, Smith CB, Medzihradsky F, Jacobson AE, Shiotani S.","Jpn J Pharmacol. 1985 Sep;39(1):7-19. doi: 10.1254/jjp.39.7.","Aceto MD","Jpn J Pharmacol","1985","1985/09/01","","","10.1254/jjp.39.7"
"4039210","Unidirectional non-cross-tolerance (UNCT) in rats and an apparent dissociation between narcotic tolerance and physical dependence","Roerig SC, Fujimoto JM, Franklin RB, Lange DG.","Brain Res. 1985 Feb 18;327(1-2):91-6. doi: 10.1016/0006-8993(85)91502-1.","Roerig SC","Brain Res","1985","1985/02/18","","","10.1016/0006-8993(85)91502-1"
"3999256","Increased mortality in gray wolves captured with acepromazine and etorphine hydrochloride in combination","Tobey RW, Ballard WB.","J Wildl Dis. 1985 Apr;21(2):188-90. doi: 10.7589/0090-3558-21.2.188.","Tobey RW","J Wildl Dis","1985","1985/04/01","","","10.7589/0090-3558-21.2.188"
"3992575","[Practical advice concerning the immobilization of wild and zoo animals]","Wiesner H, von Hegel G.","Tierarztl Prax. 1985;13(1):113-27.","Wiesner H","Tierarztl Prax","1985","1985/01/01","","",""
"3962130","Effect of chemical immobilisation on the heart rate and haematological values in captive gazelles","Furley CW.","Vet Rec. 1986 Feb 15;118(7):178-80. doi: 10.1136/vr.118.7.178.","Furley CW","Vet Rec","1986","1986/02/15","","","10.1136/vr.118.7.178"
"3962107","Immobilon advertisement","","Vet Rec. 1986 Mar 8;118(10):283-4. doi: 10.1136/vr.118.10.283.","","Vet Rec","1986","1986/03/08","","","10.1136/vr.118.10.283"
"3959753","Structure-activity relationships of enkephalins containing serially replaced thiomethylene amide bond surrogates","Spatola AF, Saneii H, Edwards JV, Bettag AL, Anwer MK, Rowell P, Browne B, Lahti R, Von Voigtlander P.","Life Sci. 1986 Apr 7;38(14):1243-9. doi: 10.1016/0024-3205(86)90416-9.","Spatola AF","Life Sci","1986","1986/04/07","","","10.1016/0024-3205(86)90416-9"
"3956574","Etorphine inhibition of pancreatic exocrine secretion in rats: comparison with methadone","Chariot J, Appia F, Vaille C, Rozé C.","Eur J Pharmacol. 1986 Feb 11;121(1):73-81. doi: 10.1016/0014-2999(86)90394-8.","Chariot J","Eur J Pharmacol","1986","1986/02/11","","","10.1016/0014-2999(86)90394-8"
"3951318","Modulation of bovine adrenal gland secretion by etorphine and diprenorphine","Barron BA, Hexum TD.","Life Sci. 1986 Mar 10;38(10):935-40. doi: 10.1016/0024-3205(86)90262-6.","Barron BA","Life Sci","1986","1986/03/10","","","10.1016/0024-3205(86)90262-6"
"3930663","Involvement of both inhibitory and stimulatory guanine nucleotide binding proteins in the expression of chronic opiate regulation of adenylate cyclase activity in NG108-15 cells","Griffin MT, Law PY, Loh HH.","J Neurochem. 1985 Nov;45(5):1585-9. doi: 10.1111/j.1471-4159.1985.tb07230.x.","Griffin MT","J Neurochem","1985","1985/11/01","","","10.1111/j.1471-4159.1985.tb07230.x"
"3892876","'Anaesthetic death' in a black fallow deer","Pearce PC, Dorr L, Kock R.","Vet Rec. 1985 Jun 1;116(22):591-3. doi: 10.1136/vr.116.22.591-a.","Pearce PC","Vet Rec","1985","1985/06/01","","","10.1136/vr.116.22.591-a"
"3815075","Development of tolerance to respiratory depression in morphine- and etorphine-pellet-implanted mice","Roerig SC, Fujimoto JM, Lange DG.","Brain Res. 1987 Jan 6;400(2):278-84. doi: 10.1016/0006-8993(87)90627-5.","Roerig SC","Brain Res","1987","1987/01/06","","","10.1016/0006-8993(87)90627-5"
"3766147","The analgesic effect of buprenorphine, etorphine and pethidine in the pig: a randomized double blind cross-over study","Hermansen K, Pedersen LE, Olesen HO.","Acta Pharmacol Toxicol (Copenh). 1986 Jul;59(1):27-35. doi: 10.1111/j.1600-0773.1986.tb00130.x.","Hermansen K","Acta Pharmacol Toxicol (Copenh)","1986","1986/07/01","","","10.1111/j.1600-0773.1986.tb00130.x"
"3746814","Topological similarities between a cyclic enkephalin analogue and a potent opiate alkaloid: a computer-modeling approach","DiMaio J, Bayly CI, Villeneuve G, Michel A.","J Med Chem. 1986 Sep;29(9):1658-63. doi: 10.1021/jm00159a016.","DiMaio J","J Med Chem","1986","1986/09/01","","","10.1021/jm00159a016"
"3716112","Immobilon","","Vet Rec. 1986 Apr 19;118(16):466. doi: 10.1136/vr.118.16.466-a.","","Vet Rec","1986","1986/04/19","","","10.1136/vr.118.16.466-a"
"3716097","Immobilon","Barker CT.","Vet Rec. 1986 Apr 5;118(14):406. doi: 10.1136/vr.118.14.406-b.","Barker CT","Vet Rec","1986","1986/04/05","","","10.1136/vr.118.14.406-b"
"3715202","Radioimmunoassay screening for etorphine in racing horses","Woods WE, Weckman T, Wood T, Chang SL, Blake JW, Tobin T.","Res Commun Chem Pathol Pharmacol. 1986 May;52(2):237-49.","Woods WE","Res Commun Chem Pathol Pharmacol","1986","1986/05/01","","",""
"3682088","Immobilization of white-tailed deer by etorphine and xylazine and its antagonism by nalmefene and yohimbine","Kreeger TJ, Plotka ED, Seal US.","J Wildl Dis. 1987 Oct;23(4):619-24. doi: 10.7589/0090-3558-23.4.619.","Kreeger TJ","J Wildl Dis","1987","1987/10/01","","","10.7589/0090-3558-23.4.619"
"3669010","Nitrogen-bridged conformationally constrained etorphine analogues. Synthesis and biological evaluation","Maurer PJ, Rapoport H.","J Med Chem. 1987 Nov;30(11):2016-26. doi: 10.1021/jm00394a016.","Maurer PJ","J Med Chem","1987","1987/11/01","","","10.1021/jm00394a016"
"3652116","Aging alterations in the modulation of central dopaminergic cilioinhibition by etorphine in the marine mussel, Mytilus edulis: decrease in the inhibition of presynaptic dopamine release","Stefano GB, Braham E, Finn P, Aiello E, Leung MK.","Cell Mol Neurobiol. 1987 Jun;7(2):209-19. doi: 10.1007/BF00711555.","Stefano GB","Cell Mol Neurobiol","1987","1987/06/01","","","10.1007/BF00711555"
