PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"5357077","Studies of tolerance development to morphine analgesia in rats tested on the hot plate","Ferguson RK, Adams WJ, Mitchell CL.","Eur J Pharmacol. 1969 Oct;8(1):83-92. doi: 10.1016/0014-2999(69)90132-0.","Ferguson RK","Eur J Pharmacol","1969","1969/10/01","","","10.1016/0014-2999(69)90132-0"
"5316861","Effects of acute and chronic morphine tolerance of the serum copper, ceruloplasmin and hepatic copper contents","Iwata H, Watanabe K.","Jpn J Pharmacol. 1971 Dec;21(6):731-8. doi: 10.1254/jjp.21.731.","Iwata H","Jpn J Pharmacol","1971","1971/12/01","","","10.1254/jjp.21.731"
"5316822","[Analgesic effect of 2-methylaminoethyl 2,3-dihydrobenzofuran (EPS-4032); mode of action in mice]","Ogo T, Kitahara A, Fujimoto M, Miyao K.","Nihon Yakurigaku Zasshi. 1971 Nov;67(6):580-94.","Ogo T","Nihon Yakurigaku Zasshi","1971","1971/11/01","","",""
"5315776","Effects of some narcotic analgesics and related compounds upon the extensor monosynaptic reflex inhibition from cutaneous nerve and high threshold muscle afferents","Iwata N, Sakai Y.","Jpn J Pharmacol. 1971 Aug;21(4):447-54. doi: 10.1254/jjp.21.447.","Iwata N","Jpn J Pharmacol","1971","1971/08/01","","","10.1254/jjp.21.447"
"5314726","The development of tolerance to and of physical dependence on morphine following intraventricular injection in the rat","Watanabe H.","Jpn J Pharmacol. 1971 Jun;21(3):383-91. doi: 10.1254/jjp.21.383.","Watanabe H","Jpn J Pharmacol","1971","1971/06/01","","","10.1254/jjp.21.383"
"5284383","A clinical and pharmacological approach to neurolepsis and its reversal in oral surgery","Watson R, Hughes K, Cheney D, Duffey H.","J Oral Surg. 1971 Sep;29(9):633-9.","Watson R","J Oral Surg","1971","1971/09/01","","",""
"5257567","Intubation of a small newborn infant","Peskett WG.","N Z Med J. 1969 Jun;69(445):395-6.","Peskett WG","N Z Med J","1969","1969/06/01","","",""
"5239791","Acute coronary care: a year's experience at Napier Hospital","Langley RB, Wilson DF, Turner AS.","N Z Med J. 1968 Apr;67(431):477-9.","Langley RB","N Z Med J","1968","1968/04/01","","",""
"5176062","Morphine antagonists","Wood DG.","Ir Nurs Hosp World. 1966 Feb;32(2):7.","Wood DG","Ir Nurs Hosp World","1966","1966/02/01","","",""
"5168950","[Dependence on central analgesics. 4. Electron microscopic studies of the changes of the zona fasciculata in the adrenal cortex of codeine addicted rats]","Yano I, Masuda Y, Nishino H, Yamamoto H.","Nihon Yakurigaku Zasshi. 1971 Nov;67(6):677-85.","Yano I","Nihon Yakurigaku Zasshi","1971","1971/11/01","","",""
"5168949","[Dependence on central analgesics. 3. Electron microscopic changes of the mitochondria of the zona fasciculata in rats due to CG-315 administration]","Yano I, Hayano T, Yamamoto H.","Nihon Yakurigaku Zasshi. 1971 Nov;67(6):671-6.","Yano I","Nihon Yakurigaku Zasshi","1971","1971/11/01","","",""
"5167591","[Pentazocin in Obstetrics]","Weiss V, Sabetis, Berli C.","Anaesthesist. 1971 Dec;20(12):471-3.","Weiss V","Anaesthesist","1971","1971/12/01","","",""
"5165426","Effects of Innovar and innovar plus nitrous oxide on muscle tone and ""H"" reflex","Gergis SD, Hoyt JL, Sokoll MD.","Anesth Analg. 1971 Sep-Oct;50(5):743-7. doi: 10.1213/00000539-197150050-00011.","Gergis SD","Anesth Analg","1971","1971/09/01","","","10.1213/00000539-197150050-00011"
"5145924","MOde of action of analgesic effect of 2-methylaminomethyl-2,3-dihydrobenzofuran (EPS-4032)","Ogo T, Kitahara A, Fujimoto M, Hirose N, Miyao K.","Chem Pharm Bull (Tokyo). 1971 Dec;19(12):2634-6. doi: 10.1248/cpb.19.2634.","Ogo T","Chem Pharm Bull (Tokyo)","1971","1971/12/01","","","10.1248/cpb.19.2634"
"5136464","Effects of narcotic analgesics and antagonists on the in vivo release of acetylcholine from the cerebral cortex of the cat","Jhamandas K, Phillis JW, Pinsky C.","Br J Pharmacol. 1971 Sep;43(1):53-66. doi: 10.1111/j.1476-5381.1971.tb07156.x.","Jhamandas K","Br J Pharmacol","1971","1971/09/01","PMC1665943","","10.1111/j.1476-5381.1971.tb07156.x"
"5132008","The effects of naloxone, chlorpromazine, and haloperidol pretreatment on levallorphan-induced disruption of rats' operant behaviour","Wray SR, Cowan A.","Psychopharmacologia. 1971;22(3):261-70. doi: 10.1007/BF00401788.","Wray SR","Psychopharmacologia","1971","1971/01/01","","","10.1007/BF00401788"
"5102088","[Assessment of analgesic actions of narcotic antagonists, with special reference to nociception induced by retrograde injection of bradykinin into the carotid artery of rats]","Abe T, Kaneko T, Takagi H.","Nihon Yakurigaku Zasshi. 1971 Jan;67(1):9-14. doi: 10.1254/fpj.67.9.","Abe T","Nihon Yakurigaku Zasshi","1971","1971/01/01","","","10.1254/fpj.67.9"
"5102083","[Pain pathway from the tooth pulp to the somatosensory cortex and effects of morphine and barbiturates on the cortical response evoked by the stimulation of the pulp in rats]","Shigenaga Y.","Nihon Yakurigaku Zasshi. 1971 Jan;67(1):22-39.","Shigenaga Y","Nihon Yakurigaku Zasshi","1971","1971/01/01","","",""
"5095415","The behavioural effects of levallorphan, cyprenorphine (M285) and amphetamine on repeated Y-maze performance in rats","Wray SR, Cowan A.","Psychopharmacologia. 1971;21(3):257-67. doi: 10.1007/BF00403864.","Wray SR","Psychopharmacologia","1971","1971/01/01","","","10.1007/BF00403864"
"5065039","[Effect of morphine on unit response recorded from the ventral posterior and posterior thalamic nuclei of rats following tooth pulp stimulation]","Sono J.","Nihon Yakurigaku Zasshi. 1972 Jan;68(1):47-65.","Sono J","Nihon Yakurigaku Zasshi","1972","1972/01/01","","",""
"5065038","[Pharmacological effects of a new analgesic, 1-(m-methoxyphenyl)-2-dimethylaminomethyl cyclohexanol (1) hydrochloride (K-315). 2. Effects on electroencephalography and the afferent pathways]","Kitano T, Hayashi H, Ishii T, Henne Z.","Nihon Yakurigaku Zasshi. 1972 Jan;68(1):114-28.","Kitano T","Nihon Yakurigaku Zasshi","1972","1972/01/01","","",""
"5056446","[Clinical aspects and treatment of codeine poisoning in children. Efficacy of levallorphan as a pharmacological antagonist]","Schvartsman S.","Rev Hosp Clin Fac Med Sao Paulo. 1972 Jul-Aug;27(4):158-61.","Schvartsman S","Rev Hosp Clin Fac Med Sao Paulo","1972","1972/07/01","","",""
"5050447","The effect of morphine on primary somatosensory evoked responses in the rat cerebral cortex","Jurna I, Schlue WR, Tamm U.","Neuropharmacology. 1972 May;11(3):409-15. doi: 10.1016/0028-3908(72)90026-3.","Jurna I","Neuropharmacology","1972","1972/05/01","","","10.1016/0028-3908(72)90026-3"
"5041754","Vasectomy and intravenous anaesthesia in a health centre","Bloomfield E.","Practitioner. 1972 Jul;209(249):76-8.","Bloomfield E","Practitioner","1972","1972/07/01","","",""
"5023736","[Acute psychiatric complications due to drug abuse and their therapy]","Leuner H.","Nervenarzt. 1972 Mar;43(3):142-5.","Leuner H","Nervenarzt","1972","1972/03/01","","",""
"5019247","Treatment of opiate overdosage","Berman JI.","Md State Med J. 1972 Apr;21(4):70-2.","Berman JI","Md State Med J","1972","1972/04/01","","",""
"5011421","Interaction of the effects of naloxone and oxymorphone on human respiration","Kallos T, Hudson HE, Rouge JC, Smith TC.","Anesthesiology. 1972 Mar;36(3):278-85. doi: 10.1097/00000542-197203000-00016.","Kallos T","Anesthesiology","1972","1972/03/01","","","10.1097/00000542-197203000-00016"
"4997336","[Treatment of acute poisoning. 4. Treatment with specific antidotes]","Sundwall A.","Lakartidningen. 1971 Mar 29;68:Suppl I:79+.","Sundwall A","Lakartidningen","1971","1971/03/29","","",""
"4997245","[Conservative treatment of acute and chronic pancreatitis]","Neumayr A.","Med Klin. 1971 Jun 18;66(25):905-10.","Neumayr A","Med Klin","1971","1971/06/18","","",""
"4964305","[Use of gamma-hydroxybutyrate in anesthesia for craniotomy]","Sato M, Satoyoshi M, Kaya K, Yamanaka I, Kawamura R.","No To Shinkei. 1967 May;19(5):529-36.","Sato M","No To Shinkei","1967","1967/05/01","","",""
"4948240","On the mode of action of levallorphan on Escherichia coli: effects on cellular magnesium","Devynck MA, Boquet PL, Fromageot P.","Mol Pharmacol. 1971 Nov;7(6):605-10.","Devynck MA","Mol Pharmacol","1971","1971/11/01","","",""
"4946404","Inhibition of R-factor transfer by levallorphan","Löser R, Boquet PL, Röschenthaler R.","Biochem Biophys Res Commun. 1971 Oct 1;45(1):204-11. doi: 10.1016/0006-291x(71)90070-2.","Löser R","Biochem Biophys Res Commun","1971","1971/10/01","","","10.1016/0006-291x(71)90070-2"
"4938620","On the bactericidal action of levallorphan. Irreversible alterations of the plasmic membrane","Boquet P, Devynck M, Aurelle H, Fromageot P.","Eur J Biochem. 1971 Aug 25;21(4):536-41. doi: 10.1111/j.1432-1033.1971.tb01499.x.","Boquet P","Eur J Biochem","1971","1971/08/25","","","10.1111/j.1432-1033.1971.tb01499.x"
"4938423","The foetal and maternal pharmacology of some of the drugs used for the relief of pain in labour","Burt RA.","Br J Anaesth. 1971 Sep;43(9):824-36. doi: 10.1093/bja/43.9.824.","Burt RA","Br J Anaesth","1971","1971/09/01","","","10.1093/bja/43.9.824"
"4936145","Actions and metabolism of heroin administered by continuous intravenous infusion to man","Elliott HW, Parker KD, Wright JA, Nomof N.","Clin Pharmacol Ther. 1971 Sep-Oct;12(5):806-14. doi: 10.1002/cpt1971125806.","Elliott HW","Clin Pharmacol Ther","1971","1971/09/01","","","10.1002/cpt1971125806"
"4922632","Inhibition of adsorption and replication of the RNA-phage MS-2 in Escherichia coli C 3000 by levallorphan","Raab C, Röschenthaler R.","Biochem Biophys Res Commun. 1970 Dec 24;41(6):1429-36. doi: 10.1016/0006-291x(70)90546-2.","Raab C","Biochem Biophys Res Commun","1970","1970/12/24","","","10.1016/0006-291x(70)90546-2"
"4894020","Inhibition of the synthesis of 5-S ribosomal RNA in Escherichia coli by levallorphan","Roschenthaler R, Devynck MA, Fromageot P, Simon EJ.","Biochim Biophys Acta. 1969 Jun 17;182(2):481-90. doi: 10.1016/0005-2787(69)90200-7.","Roschenthaler R","Biochim Biophys Acta","1969","1969/06/17","","","10.1016/0005-2787(69)90200-7"
"4884137","[Comparative studies of different narcotic antagonists]","Foldes FF.","Arch Toxikol. 1968;24(1):51-5.","Foldes FF","Arch Toxikol","1968","1968/01/01","","",""
"4881465","V. Adrenergic regulation of the lenticular response to opioids in mice","Smith AA.","Res Publ Assoc Res Nerv Ment Dis. 1968;46:74-88.","Smith AA","Res Publ Assoc Res Nerv Ment Dis","1968","1968/01/01","","",""
"4881461","XV. A critique of the ""dual action"" hypothesis of morphine physical dependence","Seevers MH, Deneau GA.","Res Publ Assoc Res Nerv Ment Dis. 1968;46:199-205.","Seevers MH","Res Publ Assoc Res Nerv Ment Dis","1968","1968/01/01","","",""
"4858243","Memory under diazepam-morphine neuroleptanesthesia in male surgical patients","Eisenberg L, Taub HA, Burana A.","Anesth Analg. 1974 Jul-Aug;53(4):488-95.","Eisenberg L","Anesth Analg","1974","1974/07/01","","",""
"4855777","Pentazocine radioimmunoassay","Williams TA, Pittman KA.","Res Commun Chem Pathol Pharmacol. 1974 Jan;7(1):119-43.","Williams TA","Res Commun Chem Pathol Pharmacol","1974","1974/01/01","","",""
"4833012","Chemical evaluation of 'drug cocktails' in autopsy specimens","Robinson AE, Holder AT.","J Chromatogr Sci. 1974 May;12(5):281-4. doi: 10.1093/chromsci/12.5.281.","Robinson AE","J Chromatogr Sci","1974","1974/05/01","","","10.1093/chromsci/12.5.281"
"4823325","Lomotil poisoning","Rumack BH, Temple AR.","Pediatrics. 1974 Apr;53(4):495-500.","Rumack BH","Pediatrics","1974","1974/04/01","","",""
"4797644","Development of physical dependence on morphine in respect to time and dosage and quantification of the precipitated withdrawal syndrome in rats","Bläsig J, Herz A, Reinhold K, Zieglgänsberger S.","Psychopharmacologia. 1973 Oct 23;33(1):19-38. doi: 10.1007/BF00428791.","Bläsig J","Psychopharmacologia","1973","1973/10/23","","","10.1007/BF00428791"
"4796982","[Clinical study of respiratory depression caused by various drugs in preanesthetic medication--with special reference to the CO2 response curve]","Oda A.","Masui. 1973 Aug;22(8):785-801.","Oda A","Masui","1973","1973/08/01","","",""
"4795096","Subjective effects of narcotic antagonists","Haertzen CA.","Adv Biochem Psychopharmacol. 1973;8(0):383-98.","Haertzen CA","Adv Biochem Psychopharmacol","1973","1973/01/01","","",""
"4794990","Narcotic antagonists as stimulants of behavior in the rat: specific and nonspecific effects","Holtzman SG.","Adv Biochem Psychopharmacol. 1973;8(0):371-82.","Holtzman SG","Adv Biochem Psychopharmacol","1973","1973/01/01","","",""
"4794970","Levallorphan and related compounds","Leimgruber W, Mohacsi E, Baruth H, Randall LO.","Adv Biochem Psychopharmacol. 1973;8(0):45-50.","Leimgruber W","Adv Biochem Psychopharmacol","1973","1973/01/01","","",""
"4794865","Antagonists in the homobenzomorphan series","Takeda M, Konda M, Inoue H, Saito S, Kugita H.","Adv Biochem Psychopharmacol. 1973;8(0):113-21.","Takeda M","Adv Biochem Psychopharmacol","1973","1973/01/01","","",""
"4788036","Effects of narcotic analgesics and their antagonists on the rabbit isolated heart and its adrenergic nerves","Montel H, Starke K.","Br J Pharmacol. 1973 Dec;49(4):628-41. doi: 10.1111/j.1476-5381.1973.tb08538.x.","Montel H","Br J Pharmacol","1973","1973/12/01","PMC1776589","","10.1111/j.1476-5381.1973.tb08538.x"
"4787659","Opium poisoning in Vietnamese infants","Trinh-Thi-Minh-HA, Nguyen-Hac-Huong-Thu.","Southeast Asian J Trop Med Public Health. 1973 Dec;4(4):593-5.","Trinh-Thi-Minh-HA","Southeast Asian J Trop Med Public Health","1973","1973/12/01","","",""
"4787639","Differentiation between spinal and supraspinal sites of action of morphine when inhibiting the hindleg flexor reflex in rabbits","Vigouret J, Teschemacher H, Albus K, Herz A.","Neuropharmacology. 1973 Feb;12(2):111-21. doi: 10.1016/0028-3908(73)90081-6.","Vigouret J","Neuropharmacology","1973","1973/02/01","","","10.1016/0028-3908(73)90081-6"
"4771330","Narcotic antagonists and their uses in obstetrics","Payne JP.","Br J Anaesth. 1973 Jul;45:Suppl:794-7.","Payne JP","Br J Anaesth","1973","1973/07/01","","",""
"4750566","Inhibition by morphine of repetitive activation of cat spinal motoneurones","Jurna I, Grossmann W, Theres C.","Neuropharmacology. 1973 Oct;12(10):983-93. doi: 10.1016/0028-3908(73)90030-0.","Jurna I","Neuropharmacology","1973","1973/10/01","","","10.1016/0028-3908(73)90030-0"
"4743969","Propoxyphene hydrochloride (Darvon) a report of two cases","Feinberg A.","Clin Pediatr (Phila). 1973 Jul;12(7):402-4. doi: 10.1177/000992287301200808.","Feinberg A","Clin Pediatr (Phila)","1973","1973/07/01","","","10.1177/000992287301200808"
"4736783","Possible catecholamine mediation of levallorphan-induced behavioural disruption in rats","Wray SR.","Psychopharmacologia. 1973 Jun 19;30(3):251-62. doi: 10.1007/BF00422871.","Wray SR","Psychopharmacologia","1973","1973/06/19","","","10.1007/BF00422871"
"4735135","Suppression of the drug-induced morphine withdrawal syndrome by cyproheptadine","Opitz K, Reimann I.","Psychopharmacologia. 1973 Jan 1;28(2):165-70. doi: 10.1007/BF00421401.","Opitz K","Psychopharmacologia","1973","1973/01/01","","","10.1007/BF00421401"
"4733735","Modification of the analgesic action of pethidine and morphine by three opiate antagonists, a respiratory stimulant (doxapram) and an analeptic (nikethamide); a study using an experimental pain stimulus in man","Dundee JW, Gupta PK, Jones CJ.","Br J Pharmacol. 1973 Jun;48(2):326P.","Dundee JW","Br J Pharmacol","1973","1973/06/01","PMC1776207","",""
"4721474","Some agonistic actions of the morphone antagonist levallorphan on behavior and brain monoamines in the rat","Steinert HR, Holtzman SG, Jewett RE.","Psychopharmacologia. 1973 Jul 4;31(1):35-48. doi: 10.1007/BF00429297.","Steinert HR","Psychopharmacologia","1973","1973/07/04","","","10.1007/BF00429297"
"4718261","Naloxone and levallorphan: a comparative study of agonist activity","Evans JM, Hogg MI, Lunn JN, Rosen M.","Br J Anaesth. 1973 Jun;45(6):642.","Evans JM","Br J Anaesth","1973","1973/06/01","","",""
"4716179","Isolation, x-ray analysis, and synthesis of a metabolite of (-)-3-hydroxy-N-allylmorphinan","Blount JF, Mohacsi E, Vane FM, Mannering GJ.","J Med Chem. 1973 Apr;16(4):352-5. doi: 10.1021/jm00262a009.","Blount JF","J Med Chem","1973","1973/04/01","","","10.1021/jm00262a009"
"4698586","Inhibition of neurotrophic activity in salamanders treated with opioids","Smith AA, Hui F.","Exp Neurol. 1973 Apr;39(1):36-43. doi: 10.1016/0014-4886(73)90039-3.","Smith AA","Exp Neurol","1973","1973/04/01","","","10.1016/0014-4886(73)90039-3"
"4694336","Opiate antagonists and 'blockers'","Murphree HB.","Am Fam Physician. 1973 Apr;7(4):136-7.","Murphree HB","Am Fam Physician","1973","1973/04/01","","",""
"4687585","Opiate receptor: demonstration in nervous tissue","Pert CB, Snyder SH.","Science. 1973 Mar 9;179(4077):1011-4. doi: 10.1126/science.179.4077.1011.","Pert CB","Science","1973","1973/03/09","","","10.1126/science.179.4077.1011"
"4679135","[Opium intoxication in Vietnamese infants]","Nguyen-Hac-Huong-Thu, Trinh-Thi-Minh-Ha, Nguyen-Van-Hau, Pham-Thi-Dieu-Thanh.","Bull Soc Pathol Exot Filiales. 1972;65(4):621-4.","Nguyen-Hac-Huong-Thu","Bull Soc Pathol Exot Filiales","1972","1972/01/01","","",""
"4678166","Ethoheptazine-monoamine oxidase inhibitor interaction in rabbits","Sinclair JG.","Can J Physiol Pharmacol. 1972 Sep;50(9):923-6. doi: 10.1139/y72-132.","Sinclair JG","Can J Physiol Pharmacol","1972","1972/09/01","","","10.1139/y72-132"
"4620356","A sequential study of intravenous analgesic treatment during labour","Moore J, Ball HG.","Br J Anaesth. 1974 May;46(5):365-72. doi: 10.1093/bja/46.5.365.","Moore J","Br J Anaesth","1974","1974/05/01","","","10.1093/bja/46.5.365"
"4609479","Control of RNA synthesis in Escherichia coli. IV. Effect of levallorphan on guanosine 3'-diphosphate 5'-diphosphate metabolism in spoT+ and spoT minus strains","Raué HA, Gruber M.","Biochim Biophys Acta. 1974 Oct 28;366(3):279-87.","Raué HA","Biochim Biophys Acta","1974","1974/10/28","","",""
"4606833","Narcotic poisoning of children (1) through accidental ingestion of methadone and (2) in utero","Blatman S.","Pediatrics. 1974 Sep;54(3):329-32.","Blatman S","Pediatrics","1974","1974/09/01","","",""
"4604864","Origin and history of antagonists","Eddy NB, May EL.","Adv Biochem Psychopharmacol. 1973;8(0):9-11.","Eddy NB","Adv Biochem Psychopharmacol","1973","1973/01/01","","",""
"4589552","Inhibition of stable RNA synthesis by levallorphan in Escherichia coli. Implication of compounds MS I and MS II","Boquet PL, Devynck MA, Monnier C, Fromageot P.","Eur J Biochem. 1973 Dec 3;40(1):31-42. doi: 10.1111/j.1432-1033.1973.tb03166.x.","Boquet PL","Eur J Biochem","1973","1973/12/03","","","10.1111/j.1432-1033.1973.tb03166.x"
"4589153","Drugs used in labour: an obstetrician's view","Walker PA.","Br J Anaesth. 1973 Jul;45:Suppl:787-9.","Walker PA","Br J Anaesth","1973","1973/07/01","","",""
"4563496","Heroin intoxication in adolescents","Kaufman DM, Hegyi T, Duberstein JL.","Pediatrics. 1972 Nov;50(5):746-53.","Kaufman DM","Pediatrics","1972","1972/11/01","","",""
"4553752","Levallorphan-induced accumulation of ppGpp in Escherichia coli","Harshman RB, Yamazaki H.","Biochemistry. 1972 Apr 11;11(8):1363-6. doi: 10.1021/bi00758a006.","Harshman RB","Biochemistry","1972","1972/04/11","","","10.1021/bi00758a006"
"4550456","Drug therapy: analgetic drugs--the potent analgetics","Vandam LD.","N Engl J Med. 1972 Feb 3;286(5):249-53. doi: 10.1056/NEJM197202032860506.","Vandam LD","N Engl J Med","1972","1972/02/03","","","10.1056/NEJM197202032860506"
"4545985","Proceedings: Acute morphine tolerance and physical dependence in rats. 4. Electron microscopic observations of the adrenal cortex in acute morphine tolerant rats","Yano I, Kuchii M, Yamamoto H, Murano T.","Jpn J Pharmacol. 1974;24(0):s:121.","Yano I","Jpn J Pharmacol","1974","1974/01/01","","",""
"4542621","Studies on the physical dependence liability of analgesics. 1. Electron microscopic studies on the ultra-structural transformation of mitochondria in the cells of zona fasciculata of the adrenal cortex in morphine addicted rats","Yano I, Nishino H, Yamamoto H, Murano T.","Jpn J Pharmacol. 1973 Apr;23(2):201-15.","Yano I","Jpn J Pharmacol","1973","1973/04/01","","",""
"4538521","Measurement of fecal output in rats","Bass P, Kennedy JA, Wiley JN.","Am J Dig Dis. 1972 Oct;17(10):925-8. doi: 10.1007/BF02239532.","Bass P","Am J Dig Dis","1972","1972/10/01","","","10.1007/BF02239532"
"4526285","Trophic functions of the neuron. VI. Other trophic systems. Inhibition of growth by methadone and other cholinolytic drugs","Smith AA, Hui F, Crofford M.","Ann N Y Acad Sci. 1974 Mar 22;228(0):338-43. doi: 10.1111/j.1749-6632.1974.tb20522.x.","Smith AA","Ann N Y Acad Sci","1974","1974/03/22","","","10.1111/j.1749-6632.1974.tb20522.x"
"4476079","Role of catecholaminergic mechanisms in the expression of the morphine abstinence syndrome in rats","Herz A, Bläsig J, Papeschi R.","Psychopharmacologia. 1974;39(2):121-43. doi: 10.1007/BF00440843.","Herz A","Psychopharmacologia","1974","1974/01/01","","","10.1007/BF00440843"
"4473780","The kinetics of physical dependence to morphine in the rat","Grumbach L, Shelofsky M, Boston JE Jr.","Pharmacology. 1974;11(1):38-51. doi: 10.1159/000136465.","Grumbach L","Pharmacology","1974","1974/01/01","","","10.1159/000136465"
"4471770","[Circulatory depression by thalamonal and the antagonistic effect of lorfan]","Maeda T, Hirano T, Okazaki K.","Masui. 1974 May;23(5):414-8.","Maeda T","Masui","1974","1974/05/01","","",""
"4456499","Activation of brain monoamine oxidase by some CNS depressants","Bellin JS, Sorrentino GM.","Res Commun Chem Pathol Pharmacol. 1974 Dec;9(4):673-80.","Bellin JS","Res Commun Chem Pathol Pharmacol","1974","1974/12/01","","",""
"4449151","Homobenzomorphan compounds with a potent narcotic antagonist property","Nurimoto S, Suzuki S, Hayashi G, Takeda M.","Jpn J Pharmacol. 1974 Jun;24(3):461-9. doi: 10.1254/jjp.24.461.","Nurimoto S","Jpn J Pharmacol","1974","1974/06/01","","","10.1254/jjp.24.461"
"4445444","Discriminative response control produced with hashish, tetrahydrocannabinols (delta 8-THC and delta 9-THC), and other drugs","Järbe TU, Henriksson BG.","Psychopharmacologia. 1974;40(1):1-16. doi: 10.1007/BF00429443.","Järbe TU","Psychopharmacologia","1974","1974/01/01","","","10.1007/BF00429443"
"4435039","Depression by morphine of activity in the ventrolateral tract evoked from cutaneous A-fibres","Grossmann W, Jurna I.","Eur J Pharmacol. 1974 Nov;29(1):171-4. doi: 10.1016/0014-2999(74)90186-1.","Grossmann W","Eur J Pharmacol","1974","1974/11/01","","","10.1016/0014-2999(74)90186-1"
"4429197","A comparative study of the narcotic against activity of naloxone and levallorphan","Evans JM, Hogg MI, Lunn JN, Rosen M.","Anaesthesia. 1974 Nov;29(6):721-7. doi: 10.1111/j.1365-2044.1974.tb00759.x.","Evans JM","Anaesthesia","1974","1974/11/01","","","10.1111/j.1365-2044.1974.tb00759.x"
"4423883","Maternal hypoxaemia after pethidine","Huch A, Huch R, Lindmark G, Rooth G.","J Obstet Gynaecol Br Commonw. 1974 Aug;81(8):608-14. doi: 10.1111/j.1471-0528.1974.tb00526.x.","Huch A","J Obstet Gynaecol Br Commonw","1974","1974/08/01","","","10.1111/j.1471-0528.1974.tb00526.x"
"4423012","Iontophoretic release of substances from micropipettes in vitro","Zieglgänsberger W, Sothmann G, Herz A.","Neuropharmacology. 1974 Jun;13(6):417-22. doi: 10.1016/0028-3908(74)90129-4.","Zieglgänsberger W","Neuropharmacology","1974","1974/06/01","","","10.1016/0028-3908(74)90129-4"
"4408108","[Significance of catecholamines for the manifestation of morphine withdrawal in the rat]","Bläsig J, Papeschi R, Herz A.","Arzneimittelforschung. 1974 Jul;24(7):1015-6.","Bläsig J","Arzneimittelforschung","1974","1974/07/01","","",""
"4408092","[Problems in quantification of provoked morphine withdrawal in rats]","Herz A, Bläsig J.","Arzneimittelforschung. 1974 Jul;24(7):1012-4.","Herz A","Arzneimittelforschung","1974","1974/07/01","","",""
"4408044","[Comparison of the development of morphine dependence and morphine tolerance in rats]","Theiss P, Herz A, Bläsig J.","Arzneimittelforschung. 1974 Jul;24(7):1014-5.","Theiss P","Arzneimittelforschung","1974","1974/07/01","","",""
"4390643","[Disturbances in fetal homeostasis and neonatal resuscitation. II. Evaluation of the clinical conditions of the infant at birth and treatment of neonatal function disturbances]","Cosmi EV, Adamsons K.","Riv Ostet Ginecol. 1968 Jan;23(1):1-37.","Cosmi EV","Riv Ostet Ginecol","1968","1968/01/01","","",""
"4389201","Effects of opiates and opiate antagonists on the Straub tail reaction in mice","Aceto MD, McKean DB, Pearl J.","Br J Pharmacol. 1969 Jun;36(2):225-39. doi: 10.1111/j.1476-5381.1969.tb09500.x.","Aceto MD","Br J Pharmacol","1969","1969/06/01","PMC1703383","","10.1111/j.1476-5381.1969.tb09500.x"
"4387114","I. Analgesic and dependence-producing properties of drugs","Eddy NB.","Res Publ Assoc Res Nerv Ment Dis. 1968;46:1-12.","Eddy NB","Res Publ Assoc Res Nerv Ment Dis","1968","1968/01/01","","",""
"4386612","Interactions of narcotic antagonists and antagonist-analgesics","Blane GF, Dugdall D.","J Pharm Pharmacol. 1968 Jul;20(7):547-52. doi: 10.1111/j.2042-7158.1968.tb09803.x.","Blane GF","J Pharm Pharmacol","1968","1968/07/01","","","10.1111/j.2042-7158.1968.tb09803.x"
"4382365","Blockade of bradykinin-induced nociception in the rat as a test for analgesic drugs with particular reference to morphine antagonists","Blane GF.","J Pharm Pharmacol. 1967 Jun;19(6):367-73. doi: 10.1111/j.2042-7158.1967.tb09562.x.","Blane GF","J Pharm Pharmacol","1967","1967/06/01","","","10.1111/j.2042-7158.1967.tb09562.x"
"4381176","Counteraction of narcotic antagonist analgesics by the narcotic antagonist Naloxone","Blumberg H, Dayton HB, Wolf PS.","Proc Soc Exp Biol Med. 1966 Dec;123(3):755-8. doi: 10.3181/00379727-123-31595.","Blumberg H","Proc Soc Exp Biol Med","1966","1966/12/01","","","10.3181/00379727-123-31595"
"4285389","Studies on the N-demethylation of morphine and other compounds","Franklin M.","Can J Biochem. 1965 Jul;43(7):1053-62. doi: 10.1139/o65-118.","Franklin M","Can J Biochem","1965","1965/07/01","","","10.1139/o65-118"
"4276597","Proceedings: Site of action of morphine in the development of physical dependence in rats","Laschka E, Teschemacher H, Mehraein D, Herz A.","Naunyn Schmiedebergs Arch Pharmacol. 1974;282(Suppl):suppl 282:R54.","Laschka E","Naunyn Schmiedebergs Arch Pharmacol","1974","1974/03/22","","",""
"4273714","Elaboration of a bradykinin-like substance in dog's canine pulp during electrical stimulation and its inhibition by narcotic and nonnarcotic analgesics","Inoki R, Toyoda T, Yamamoto I.","Naunyn Schmiedebergs Arch Pharmacol. 1973;279(4):387-98. doi: 10.1007/BF00500804.","Inoki R","Naunyn Schmiedebergs Arch Pharmacol","1973","1973/10/22","","","10.1007/BF00500804"
"4242370","[Interaction between morphine and morphine antagonists following intravenous and intraventricular application]","Albus K, Schott M, Herz A.","Naunyn Schmiedebergs Arch Pharmakol. 1969;264(3):213.","Albus K","Naunyn Schmiedebergs Arch Pharmakol","1969","1969/01/01","","",""
